Clave,Fecha, Almacenamiento(hmÂ³)
CHTSO,2020-11-17,3.88
ARLSO,2020-11-17,0.04
PMOSO,2020-11-17,12.18
ARCSO,2020-11-17,423.85
AGZCH,2020-11-17,36.16
AOBSO,2020-11-17,2063.82
PECSO,2020-11-17,1640.93
LCDSO,2020-11-17,518.84
LCDSO,2020-11-18,518.52
PECSO,2020-11-18,1639.48
AOBSO,2020-11-18,2031.21
AGZCH,2020-11-18,36.16
ARCSO,2020-11-18,417.52
PMOSO,2020-11-18,12.11
ARLSO,2020-11-18,0.04
CHTSO,2020-11-18,3.82
IRASO,2020-11-18,0.93
IRASO,2020-11-19,0.92
CHTSO,2020-11-19,3.8
ARLSO,2020-11-19,0.04
PMOSO,2020-11-19,12.04
ARCSO,2020-11-19,411.19
AGZCH,2020-11-19,36.16
AOBSO,2020-11-19,2013.78
PECSO,2020-11-19,1638.75
LCDSO,2020-11-19,517.87
LCDSO,2020-11-20,517.54
PECSO,2020-11-20,1638.02
AOBSO,2020-11-20,1997.86
AGZCH,2020-11-20,36.16
ARCSO,2020-11-20,404.87
PMOSO,2020-11-20,11.98
ARLSO,2020-11-20,0.04
CHTSO,2020-11-20,3.75
IRASO,2020-11-20,0.89
IRASO,2020-11-21,0.86
CHTSO,2020-11-21,3.73
ARLSO,2020-11-21,0.04
PMOSO,2020-11-21,11.91
ARCSO,2020-11-21,398.16
AGZCH,2020-11-21,36.12
AOBSO,2020-11-21,1981.94
PECSO,2020-11-21,1635.11
LCDSO,2020-11-21,516.89
LCDSO,2020-11-22,516.56
PECSO,2020-11-22,1633.65
AOBSO,2020-11-22,1961.68
AGZCH,2020-11-22,36.12
ARCSO,2020-11-22,391.47
PMOSO,2020-11-22,11.87
ARLSO,2020-11-22,0.04
CHTSO,2020-11-22,3.68
IRASO,2020-11-22,0.85
IRASO,2020-11-23,0.85
CHTSO,2020-11-23,3.66
ARLSO,2020-11-23,0.04
PMOSO,2020-11-23,11.81
ARCSO,2020-11-23,385.49
AGZCH,2020-11-23,36.12
AOBSO,2020-11-23,1947.44
PECSO,2020-11-23,1623.66
LCDSO,2020-11-23,515.91
LCDSO,2020-11-24,515.26
PECSO,2020-11-24,1615.52
AOBSO,2020-11-24,1941.82
AGZCH,2020-11-24,36.12
ARCSO,2020-11-24,379.92
PMOSO,2020-11-24,11.74
ARLSO,2020-11-24,0.02
CHTSO,2020-11-24,3.64
IRASO,2020-11-24,0.84
IRASO,2020-11-25,0.83
CHTSO,2020-11-25,3.62
ARLSO,2020-11-25,0.02
PMOSO,2020-11-25,11.64
ARCSO,2020-11-25,374.71
AGZCH,2020-11-25,36.08
AOBSO,2020-11-25,1929.15
PECSO,2020-11-25,1608.05
LCDSO,2020-11-25,514.61
LCDSO,2020-11-26,514.29
PECSO,2020-11-26,1599.91
AOBSO,2020-11-26,1924.92
AGZCH,2020-11-26,36.08
ARCSO,2020-11-26,369.15
PMOSO,2020-11-26,11.54
ARLSO,2020-11-26,0.02
CHTSO,2020-11-26,3.6
IRASO,2020-11-26,0.82
IRASO,2020-11-27,0.82
CHTSO,2020-11-27,3.58
ARLSO,2020-11-27,0.02
PMOSO,2020-11-27,11.47
ARCSO,2020-11-27,363.58
AGZCH,2020-11-27,36.08
AOBSO,2020-11-27,1913.66
PECSO,2020-11-27,1593.81
LCDSO,2020-11-27,513.31
LCDSO,2020-11-28,512.66
PECSO,2020-11-28,1588.38
AOBSO,2020-11-28,1900.99
AGZCH,2020-11-28,36.04
ARCSO,2020-11-28,357.67
PMOSO,2020-11-28,11.41
ARLSO,2020-11-28,0.01
CHTSO,2020-11-28,3.57
IRASO,2020-11-28,0.81
IRASO,2020-11-29,0.8
CHTSO,2020-11-29,3.55
ARLSO,2020-11-29,0.01
PMOSO,2020-11-29,11.34
ARCSO,2020-11-29,352.04
AGZCH,2020-11-29,36.04
AOBSO,2020-11-29,1885.51
PECSO,2020-11-29,1582.95
LCDSO,2020-11-29,512.01
LCDSO,2020-11-30,511.36
PECSO,2020-11-30,1577.53
AOBSO,2020-11-30,1874.62
AGZCH,2020-11-30,36.0
ARCSO,2020-11-30,346.56
PMOSO,2020-11-30,11.27
ARLSO,2020-11-30,0.01
CHTSO,2020-11-30,3.55
IRASO,2020-11-30,0.79
IRASO,2020-12-01,0.79
CHTSO,2020-12-01,3.55
ARLSO,2020-12-01,0.01
PMOSO,2020-12-01,11.2
ARCSO,2020-12-01,342.04
AGZCH,2020-12-01,36.0
AOBSO,2020-12-01,1866.45
PECSO,2020-12-01,1572.1
LCDSO,2020-12-01,510.71
LCDSO,2020-12-02,510.06
PECSO,2020-12-02,1563.96
AOBSO,2020-12-02,1858.28
AGZCH,2020-12-02,36.0
ARCSO,2020-12-02,337.53
PMOSO,2020-12-02,11.14
ARLSO,2020-12-02,0.01
CHTSO,2020-12-02,3.53
IRASO,2020-12-02,0.71
IRASO,2020-12-03,0.77
CHTSO,2020-12-03,3.53
ARLSO,2020-12-03,0.01
PMOSO,2020-12-03,11.07
ARCSO,2020-12-03,333.01
AGZCH,2020-12-03,36.0
AOBSO,2020-12-03,1851.47
PECSO,2020-12-03,1552.57
LCDSO,2020-12-03,509.41
LCDSO,2020-12-04,508.76
PECSO,2020-12-04,1545.29
AOBSO,2020-12-04,1844.67
AGZCH,2020-12-04,36.0
ARCSO,2020-12-04,328.82
PMOSO,2020-12-04,11.0
ARLSO,2020-12-04,0.01
CHTSO,2020-12-04,3.51
IRASO,2020-12-04,0.76
IRASO,2020-12-05,0.76
CHTSO,2020-12-05,3.51
ARLSO,2020-12-05,0.0
PMOSO,2020-12-05,10.94
ARCSO,2020-12-05,324.63
AGZCH,2020-12-05,35.95
AOBSO,2020-12-05,1838.01
PECSO,2020-12-05,1543.3
LCDSO,2020-12-05,507.78
LCDSO,2020-12-06,506.81
PECSO,2020-12-06,1532.7
AOBSO,2020-12-06,1835.35
AGZCH,2020-12-06,35.95
ARCSO,2020-12-06,320.67
PMOSO,2020-12-06,10.84
ARLSO,2020-12-06,0.0
CHTSO,2020-12-06,3.46
IRASO,2020-12-06,0.76
IRASO,2020-12-07,0.75
CHTSO,2020-12-07,3.42
ARLSO,2020-12-07,0.0
PMOSO,2020-12-07,10.77
ARCSO,2020-12-07,317.41
AGZCH,2020-12-07,35.95
AOBSO,2020-12-07,1831.36
PECSO,2020-12-07,1534.69
LCDSO,2020-12-07,506.16
LCDSO,2020-12-08,505.51
PECSO,2020-12-08,1529.39
AOBSO,2020-12-08,1824.7
AGZCH,2020-12-08,35.95
ARCSO,2020-12-08,314.44
PMOSO,2020-12-08,10.7
ARLSO,2020-12-08,0.0
CHTSO,2020-12-08,3.38
IRASO,2020-12-08,0.75
IRASO,2020-12-09,0.74
CHTSO,2020-12-09,3.36
ARLSO,2020-12-09,0.0
PMOSO,2020-12-09,10.6
ARCSO,2020-12-09,311.77
AGZCH,2020-12-09,35.91
AOBSO,2020-12-09,1818.05
PECSO,2020-12-09,1518.79
LCDSO,2020-12-09,504.85
LCDSO,2020-12-10,504.85
PECSO,2020-12-10,1506.87
AOBSO,2020-12-10,1818.05
AGZCH,2020-12-10,35.91
ARCSO,2020-12-10,309.4
PMOSO,2020-12-10,10.67
ARLSO,2020-12-10,0.0
CHTSO,2020-12-10,3.33
IRASO,2020-12-10,0.74
IRASO,2020-12-11,0.74
CHTSO,2020-12-11,3.31
ARLSO,2020-12-11,0.0
PMOSO,2020-12-11,10.67
ARCSO,2020-12-11,307.02
AGZCH,2020-12-11,35.91
AOBSO,2020-12-11,1822.04
PECSO,2020-12-11,1498.93
LCDSO,2020-12-11,504.54
LCDSO,2020-12-12,503.91
PECSO,2020-12-12,1489.71
AOBSO,2020-12-12,1828.69
AGZCH,2020-12-12,35.87
ARCSO,2020-12-12,305.54
PMOSO,2020-12-12,10.6
ARLSO,2020-12-12,0.0
CHTSO,2020-12-12,3.31
IRASO,2020-12-12,0.73
IRASO,2020-12-13,0.73
CHTSO,2020-12-13,3.31
ARLSO,2020-12-13,0.0
PMOSO,2020-12-13,10.63
ARCSO,2020-12-13,302.87
AGZCH,2020-12-13,35.87
AOBSO,2020-12-13,1828.69
PECSO,2020-12-13,1480.64
LCDSO,2020-12-13,503.27
LCDSO,2020-12-14,502.64
PECSO,2020-12-14,1481.29
AOBSO,2020-12-14,1830.03
AGZCH,2020-12-14,35.83
ARCSO,2020-12-14,301.69
PMOSO,2020-12-14,10.6
ARLSO,2020-12-14,0.0
CHTSO,2020-12-14,3.31
IRASO,2020-12-14,0.73
IRASO,2020-12-15,0.72
CHTSO,2020-12-15,3.29
ARLSO,2020-12-15,0.0
PMOSO,2020-12-15,10.6
ARCSO,2020-12-15,300.5
AGZCH,2020-12-15,35.83
AOBSO,2020-12-15,1830.03
PECSO,2020-12-15,1476.1
LCDSO,2020-12-15,502.01
LCDSO,2020-12-16,501.38
PECSO,2020-12-16,1471.57
AOBSO,2020-12-16,1830.03
AGZCH,2020-12-16,35.83
ARCSO,2020-12-16,299.31
PMOSO,2020-12-16,10.6
ARLSO,2020-12-16,0.0
CHTSO,2020-12-16,3.29
IRASO,2020-12-16,0.72
IRASO,2020-12-17,0.71
CHTSO,2020-12-17,3.29
ARLSO,2020-12-17,0.0
PMOSO,2020-12-17,10.57
ARCSO,2020-12-17,298.13
AGZCH,2020-12-17,35.79
AOBSO,2020-12-17,1830.03
PECSO,2020-12-17,1464.44
LCDSO,2020-12-17,501.06
LCDSO,2020-12-18,500.11
PECSO,2020-12-18,1461.2
AOBSO,2020-12-18,1828.69
AGZCH,2020-12-18,35.79
ARCSO,2020-12-18,296.94
PMOSO,2020-12-18,10.57
ARLSO,2020-12-18,0.0
CHTSO,2020-12-18,3.25
IRASO,2020-12-18,0.71
IRASO,2020-12-19,0.71
CHTSO,2020-12-19,3.22
ARLSO,2020-12-19,0.0
PMOSO,2020-12-19,10.53
ARCSO,2020-12-19,295.75
AGZCH,2020-12-19,35.75
AOBSO,2020-12-19,1828.69
PECSO,2020-12-19,1456.66
LCDSO,2020-12-19,499.48
LCDSO,2020-12-20,499.16
PECSO,2020-12-20,1453.42
AOBSO,2020-12-20,1828.69
AGZCH,2020-12-20,35.75
ARCSO,2020-12-20,294.57
PMOSO,2020-12-20,10.53
ARLSO,2020-12-20,0.0
CHTSO,2020-12-20,3.18
IRASO,2020-12-20,0.71
IRASO,2020-12-21,0.7
CHTSO,2020-12-21,3.14
ARLSO,2020-12-21,0.0
PMOSO,2020-12-21,10.5
ARCSO,2020-12-21,293.4
AGZCH,2020-12-21,35.75
AOBSO,2020-12-21,1826.03
PECSO,2020-12-21,1454.72
LCDSO,2020-12-21,498.53
LCDSO,2020-12-22,497.9
PECSO,2020-12-22,1448.89
AOBSO,2020-12-22,1823.37
AGZCH,2020-12-22,35.71
ARCSO,2020-12-22,293.13
PMOSO,2020-12-22,10.5
ARLSO,2020-12-22,0.0
CHTSO,2020-12-22,3.11
IRASO,2020-12-22,0.7
IRASO,2020-12-23,0.69
CHTSO,2020-12-23,3.09
ARLSO,2020-12-23,0.0
PMOSO,2020-12-23,10.47
ARCSO,2020-12-23,292.04
AGZCH,2020-12-23,35.71
AOBSO,2020-12-23,1820.71
PECSO,2020-12-23,1447.59
LCDSO,2020-12-23,498.22
LCDSO,2020-12-24,497.9
PECSO,2020-12-24,1442.41
AOBSO,2020-12-24,1820.71
AGZCH,2020-12-24,35.71
ARCSO,2020-12-24,291.22
PMOSO,2020-12-24,10.47
ARLSO,2020-12-24,0.0
CHTSO,2020-12-24,3.05
IRASO,2020-12-24,0.69
IRASO,2020-12-25,0.69
CHTSO,2020-12-25,3.02
ARLSO,2020-12-25,0.0
PMOSO,2020-12-25,10.43
ARCSO,2020-12-25,290.4
AGZCH,2020-12-25,35.67
AOBSO,2020-12-25,1818.05
PECSO,2020-12-25,1440.46
LCDSO,2020-12-25,497.27
LCDSO,2020-12-26,496.64
PECSO,2020-12-26,1442.41
AOBSO,2020-12-26,1818.05
AGZCH,2020-12-26,35.67
ARCSO,2020-12-26,289.59
PMOSO,2020-12-26,10.43
ARLSO,2020-12-26,0.0
CHTSO,2020-12-26,2.99
IRASO,2020-12-26,0.68
IRASO,2020-12-27,0.68
CHTSO,2020-12-27,2.98
ARLSO,2020-12-27,0.0
PMOSO,2020-12-27,10.4
ARCSO,2020-12-27,288.77
AGZCH,2020-12-27,35.67
AOBSO,2020-12-27,1818.05
PECSO,2020-12-27,1442.41
LCDSO,2020-12-27,496.0
LCDSO,2020-12-28,495.37
PECSO,2020-12-28,1442.41
AOBSO,2020-12-28,1820.71
AGZCH,2020-12-28,35.63
ARCSO,2020-12-28,287.68
PMOSO,2020-12-28,10.4
ARLSO,2020-12-28,0.0
CHTSO,2020-12-28,2.95
IRASO,2020-12-28,0.68
IRASO,2020-12-29,0.67
CHTSO,2020-12-29,2.94
ARLSO,2020-12-29,0.0
PMOSO,2020-12-29,10.37
ARCSO,2020-12-29,286.31
AGZCH,2020-12-29,35.63
AOBSO,2020-12-29,1820.71
PECSO,2020-12-29,1432.04
LCDSO,2020-12-29,494.74
LCDSO,2020-12-30,494.42
PECSO,2020-12-30,1427.5
AOBSO,2020-12-30,1820.71
AGZCH,2020-12-30,35.63
ARCSO,2020-12-30,284.95
PMOSO,2020-12-30,10.33
ARLSO,2020-12-30,0.0
CHTSO,2020-12-30,2.91
IRASO,2020-12-30,0.67
IRASO,2020-12-31,0.66
CHTSO,2020-12-31,2.88
ARLSO,2020-12-31,0.0
PMOSO,2020-12-31,10.33
ARCSO,2020-12-31,283.86
AGZCH,2020-12-31,35.63
AOBSO,2020-12-31,1823.37
PECSO,2020-12-31,1424.29
LCDSO,2020-12-31,493.79
LCDSO,2021-01-01,493.16
PECSO,2021-01-01,1416.58
AOBSO,2021-01-01,1823.37
AGZCH,2021-01-01,35.59
ARCSO,2021-01-01,282.77
PMOSO,2021-01-01,10.33
ARLSO,2021-01-01,0.0
CHTSO,2021-01-01,2.87
IRASO,2021-01-01,0.66
IRASO,2021-01-02,0.65
CHTSO,2021-01-02,2.86
ARLSO,2021-01-02,0.0
PMOSO,2021-01-02,10.3
ARCSO,2021-01-02,281.68
AGZCH,2021-01-02,35.59
AOBSO,2021-01-02,1826.03
PECSO,2021-01-02,1417.22
LCDSO,2021-01-02,492.53
LCDSO,2021-01-03,491.89
PECSO,2021-01-03,1414.65
AOBSO,2021-01-03,1823.37
AGZCH,2021-01-03,35.59
ARCSO,2021-01-03,280.31
PMOSO,2021-01-03,10.3
ARLSO,2021-01-03,0.0
CHTSO,2021-01-03,2.86
IRASO,2021-01-03,0.65
IRASO,2021-01-04,0.65
CHTSO,2021-01-04,2.86
ARLSO,2021-01-04,0.0
PMOSO,2021-01-04,10.3
ARCSO,2021-01-04,278.13
AGZCH,2021-01-04,35.59
AOBSO,2021-01-04,1820.71
PECSO,2021-01-04,1412.08
LCDSO,2021-01-04,491.58
LCDSO,2021-01-05,490.95
PECSO,2021-01-05,1408.87
AOBSO,2021-01-05,1818.05
AGZCH,2021-01-05,35.54
ARCSO,2021-01-05,275.68
PMOSO,2021-01-05,10.27
ARLSO,2021-01-05,0.0
CHTSO,2021-01-05,2.83
IRASO,2021-01-05,0.65
IRASO,2021-01-06,0.64
CHTSO,2021-01-06,2.8
ARLSO,2021-01-06,0.0
PMOSO,2021-01-06,10.27
ARCSO,2021-01-06,272.95
AGZCH,2021-01-06,35.54
AOBSO,2021-01-06,1816.75
PECSO,2021-01-06,1405.66
LCDSO,2021-01-06,490.95
LCDSO,2021-01-07,490.63
PECSO,2021-01-07,1403.73
AOBSO,2021-01-07,1812.88
AGZCH,2021-01-07,35.54
ARCSO,2021-01-07,270.49
PMOSO,2021-01-07,10.23
ARLSO,2021-01-07,0.0
CHTSO,2021-01-07,2.79
IRASO,2021-01-07,0.64
IRASO,2021-01-08,0.64
CHTSO,2021-01-08,2.78
ARLSO,2021-01-08,0.0
PMOSO,2021-01-08,10.23
ARCSO,2021-01-08,268.3
AGZCH,2021-01-08,35.5
AOBSO,2021-01-08,1809.0
PECSO,2021-01-08,1400.52
LCDSO,2021-01-08,490.0
LCDSO,2021-01-09,489.37
PECSO,2021-01-09,1399.24
AOBSO,2021-01-09,1805.13
AGZCH,2021-01-09,35.46
ARCSO,2021-01-09,265.64
PMOSO,2021-01-09,10.23
ARLSO,2021-01-09,0.0
CHTSO,2021-01-09,2.74
IRASO,2021-01-09,0.63
IRASO,2021-01-10,0.62
CHTSO,2021-01-10,2.71
ARLSO,2021-01-10,0.0
PMOSO,2021-01-10,10.23
ARCSO,2021-01-10,263.08
AGZCH,2021-01-10,35.46
AOBSO,2021-01-10,1797.37
PECSO,2021-01-10,1396.02
LCDSO,2021-01-10,489.05
LCDSO,2021-01-11,488.42
PECSO,2021-01-11,1394.1
AOBSO,2021-01-11,1792.2
AGZCH,2021-01-11,35.42
ARCSO,2021-01-11,259.25
PMOSO,2021-01-11,10.23
ARLSO,2021-01-11,0.0
CHTSO,2021-01-11,2.71
IRASO,2021-01-11,0.62
IRASO,2021-01-12,0.62
CHTSO,2021-01-12,2.68
ARLSO,2021-01-12,0.0
PMOSO,2021-01-12,10.07
ARCSO,2021-01-12,255.42
AGZCH,2021-01-12,35.42
AOBSO,2021-01-12,1787.03
PECSO,2021-01-12,1391.53
LCDSO,2021-01-12,487.79
LCDSO,2021-01-13,487.15
PECSO,2021-01-13,1388.96
AOBSO,2021-01-13,1777.99
AGZCH,2021-01-13,35.42
ARCSO,2021-01-13,251.59
PMOSO,2021-01-13,10.03
ARLSO,2021-01-13,0.0
CHTSO,2021-01-13,2.64
IRASO,2021-01-13,0.62
IRASO,2021-01-14,0.61
CHTSO,2021-01-14,2.63
ARLSO,2021-01-14,0.0
PMOSO,2021-01-14,10.0
ARCSO,2021-01-14,247.5
AGZCH,2021-01-14,35.38
AOBSO,2021-01-14,1768.94
PECSO,2021-01-14,1385.1
LCDSO,2021-01-14,486.52
LCDSO,2021-01-15,485.89
PECSO,2021-01-15,1382.53
AOBSO,2021-01-15,1763.78
AGZCH,2021-01-15,35.38
ARCSO,2021-01-15,243.67
PMOSO,2021-01-15,9.96
ARLSO,2021-01-15,0.0
CHTSO,2021-01-15,2.62
IRASO,2021-01-15,0.59
IRASO,2021-01-16,0.57
CHTSO,2021-01-16,2.59
ARLSO,2021-01-16,0.0
PMOSO,2021-01-16,9.93
ARCSO,2021-01-16,239.66
AGZCH,2021-01-16,35.34
AOBSO,2021-01-16,1754.3
PECSO,2021-01-16,1378.68
LCDSO,2021-01-16,485.57
LCDSO,2021-01-17,484.94
PECSO,2021-01-17,1376.11
AOBSO,2021-01-17,1745.68
AGZCH,2021-01-17,35.34
ARCSO,2021-01-17,235.82
PMOSO,2021-01-17,9.87
ARLSO,2021-01-17,0.0
CHTSO,2021-01-17,2.58
IRASO,2021-01-17,0.55
IRASO,2021-01-18,0.53
CHTSO,2021-01-18,2.55
ARLSO,2021-01-18,0.0
PMOSO,2021-01-18,9.87
ARCSO,2021-01-18,231.73
AGZCH,2021-01-18,35.3
AOBSO,2021-01-18,1736.64
PECSO,2021-01-18,1373.54
LCDSO,2021-01-18,484.31
LCDSO,2021-01-19,483.68
PECSO,2021-01-19,1370.33
AOBSO,2021-01-19,1727.59
AGZCH,2021-01-19,35.3
ARCSO,2021-01-19,227.89
PMOSO,2021-01-19,9.84
ARLSO,2021-01-19,0.0
CHTSO,2021-01-19,2.54
IRASO,2021-01-19,0.53
IRASO,2021-01-20,0.53
CHTSO,2021-01-20,2.51
ARLSO,2021-01-20,0.0
PMOSO,2021-01-20,9.81
ARCSO,2021-01-20,224.28
AGZCH,2021-01-20,35.26
AOBSO,2021-01-20,1721.13
PECSO,2021-01-20,1367.11
LCDSO,2021-01-20,483.04
LCDSO,2021-01-21,483.68
PECSO,2021-01-21,1363.9
AOBSO,2021-01-21,1714.67
AGZCH,2021-01-21,35.26
ARCSO,2021-01-21,221.16
PMOSO,2021-01-21,9.81
ARLSO,2021-01-21,0.0
CHTSO,2021-01-21,2.5
IRASO,2021-01-21,0.53
IRASO,2021-01-22,0.52
CHTSO,2021-01-22,2.5
ARLSO,2021-01-22,0.0
PMOSO,2021-01-22,9.78
ARCSO,2021-01-22,218.76
AGZCH,2021-01-22,35.26
AOBSO,2021-01-22,1712.09
PECSO,2021-01-22,1363.26
LCDSO,2021-01-22,483.36
LCDSO,2021-01-23,482.73
PECSO,2021-01-23,1360.81
AOBSO,2021-01-23,1709.5
AGZCH,2021-01-23,35.22
ARCSO,2021-01-23,216.62
PMOSO,2021-01-23,9.78
ARLSO,2021-01-23,0.0
CHTSO,2021-01-23,2.5
IRASO,2021-01-23,0.52
IRASO,2021-01-24,0.52
CHTSO,2021-01-24,2.5
ARLSO,2021-01-24,0.0
PMOSO,2021-01-24,9.75
ARCSO,2021-01-24,214.63
AGZCH,2021-01-24,35.22
AOBSO,2021-01-24,1704.33
PECSO,2021-01-24,1358.37
LCDSO,2021-01-24,482.41
LCDSO,2021-01-25,482.1
PECSO,2021-01-25,1354.7
AOBSO,2021-01-25,1700.46
AGZCH,2021-01-25,35.18
ARCSO,2021-01-25,212.42
PMOSO,2021-01-25,9.75
ARLSO,2021-01-25,0.0
CHTSO,2021-01-25,2.5
IRASO,2021-01-25,0.52
IRASO,2021-01-26,0.51
CHTSO,2021-01-26,2.5
ARLSO,2021-01-26,0.0
PMOSO,2021-01-26,9.75
ARCSO,2021-01-26,211.32
AGZCH,2021-01-26,35.14
AOBSO,2021-01-26,1691.41
PECSO,2021-01-26,1351.65
LCDSO,2021-01-26,481.78
LCDSO,2021-01-27,481.47
PECSO,2021-01-27,1349.81
AOBSO,2021-01-27,1683.92
AGZCH,2021-01-27,35.14
ARCSO,2021-01-27,209.77
PMOSO,2021-01-27,9.75
ARLSO,2021-01-27,0.0
CHTSO,2021-01-27,2.5
IRASO,2021-01-27,0.51
IRASO,2021-01-28,0.5
CHTSO,2021-01-28,2.5
ARLSO,2021-01-28,0.0
PMOSO,2021-01-28,9.75
ARCSO,2021-01-28,208.01
AGZCH,2021-01-28,35.09
AOBSO,2021-01-28,1680.24
PECSO,2021-01-28,1347.37
LCDSO,2021-01-28,480.83
LCDSO,2021-01-29,480.52
PECSO,2021-01-29,1344.92
AOBSO,2021-01-29,1679.01
AGZCH,2021-01-29,35.05
ARCSO,2021-01-29,206.24
PMOSO,2021-01-29,9.72
ARLSO,2021-01-29,0.0
CHTSO,2021-01-29,2.5
IRASO,2021-01-29,0.5
IRASO,2021-01-30,0.5
CHTSO,2021-01-30,2.5
ARLSO,2021-01-30,0.0
PMOSO,2021-01-30,9.69
ARCSO,2021-01-30,204.69
AGZCH,2021-01-30,35.01
AOBSO,2021-01-30,1671.65
PECSO,2021-01-30,1343.09
LCDSO,2021-01-30,480.2
LCDSO,2021-01-31,479.89
PECSO,2021-01-31,1341.26
AOBSO,2021-01-31,1663.06
AGZCH,2021-01-31,34.97
ARCSO,2021-01-31,202.93
PMOSO,2021-01-31,9.69
ARLSO,2021-01-31,0.0
CHTSO,2021-01-31,2.49
IRASO,2021-01-31,0.49
IRASO,2021-02-01,0.49
CHTSO,2021-02-01,2.49
ARLSO,2021-02-01,0.0
PMOSO,2021-02-01,9.66
ARCSO,2021-02-01,199.4
AGZCH,2021-02-01,34.97
AOBSO,2021-02-01,1653.24
PECSO,2021-02-01,1340.04
LCDSO,2021-02-01,479.57
LCDSO,2021-02-02,479.25
PECSO,2021-02-02,1336.98
AOBSO,2021-02-02,1644.65
AGZCH,2021-02-02,34.93
ARCSO,2021-02-02,196.08
PMOSO,2021-02-02,9.66
ARLSO,2021-02-02,0.0
CHTSO,2021-02-02,2.49
IRASO,2021-02-02,0.49
IRASO,2021-02-03,0.49
CHTSO,2021-02-03,2.49
ARLSO,2021-02-03,0.0
PMOSO,2021-02-03,9.66
ARCSO,2021-02-03,192.75
AGZCH,2021-02-03,34.89
AOBSO,2021-02-03,1636.06
PECSO,2021-02-03,1334.54
LCDSO,2021-02-03,478.62
LCDSO,2021-02-04,478.62
PECSO,2021-02-04,1332.7
AOBSO,2021-02-04,1627.47
AGZCH,2021-02-04,34.85
ARCSO,2021-02-04,189.1
PMOSO,2021-02-04,9.63
ARLSO,2021-02-04,0.0
CHTSO,2021-02-04,2.49
IRASO,2021-02-04,0.49
IRASO,2021-02-05,0.48
CHTSO,2021-02-05,2.48
ARLSO,2021-02-05,0.0
PMOSO,2021-02-05,9.63
ARCSO,2021-02-05,185.5
AGZCH,2021-02-05,34.81
AOBSO,2021-02-05,1621.33
PECSO,2021-02-05,1330.26
LCDSO,2021-02-05,478.31
LCDSO,2021-02-06,477.99
PECSO,2021-02-06,1328.42
AOBSO,2021-02-06,1625.02
AGZCH,2021-02-06,34.81
ARCSO,2021-02-06,181.87
PMOSO,2021-02-06,9.6
ARLSO,2021-02-06,0.0
CHTSO,2021-02-06,2.46
IRASO,2021-02-06,0.48
IRASO,2021-02-07,0.47
CHTSO,2021-02-07,2.44
ARLSO,2021-02-07,0.0
PMOSO,2021-02-07,9.6
ARCSO,2021-02-07,178.45
AGZCH,2021-02-07,34.77
AOBSO,2021-02-07,1605.38
PECSO,2021-02-07,1325.98
LCDSO,2021-02-07,477.67
LCDSO,2021-02-08,477.36
PECSO,2021-02-08,1323.54
AOBSO,2021-02-08,1593.11
AGZCH,2021-02-08,34.73
ARCSO,2021-02-08,174.62
PMOSO,2021-02-08,9.6
ARLSO,2021-02-08,0.0
CHTSO,2021-02-08,2.42
IRASO,2021-02-08,0.47
IRASO,2021-02-09,0.47
CHTSO,2021-02-09,2.4
ARLSO,2021-02-09,0.0
PMOSO,2021-02-09,9.6
ARCSO,2021-02-09,170.45
AGZCH,2021-02-09,34.73
AOBSO,2021-02-09,1585.75
PECSO,2021-02-09,1320.48
LCDSO,2021-02-09,477.04
LCDSO,2021-02-10,476.41
PECSO,2021-02-10,1319.26
AOBSO,2021-02-10,1577.16
AGZCH,2021-02-10,34.68
ARCSO,2021-02-10,166.87
PMOSO,2021-02-10,9.57
ARLSO,2021-02-10,0.0
CHTSO,2021-02-10,2.38
IRASO,2021-02-10,0.47
IRASO,2021-02-11,0.46
CHTSO,2021-02-11,2.36
ARLSO,2021-02-11,0.0
PMOSO,2021-02-11,9.57
ARCSO,2021-02-11,162.81
AGZCH,2021-02-11,34.64
AOBSO,2021-02-11,1566.11
PECSO,2021-02-11,1316.81
LCDSO,2021-02-11,476.09
LCDSO,2021-02-12,475.78
PECSO,2021-02-12,1314.37
AOBSO,2021-02-12,1556.78
AGZCH,2021-02-12,34.64
ARCSO,2021-02-12,158.75
PMOSO,2021-02-12,9.54
ARLSO,2021-02-12,0.0
CHTSO,2021-02-12,2.35
IRASO,2021-02-12,0.46
IRASO,2021-02-13,0.46
CHTSO,2021-02-13,2.32
ARLSO,2021-02-13,0.0
PMOSO,2021-02-13,9.51
ARCSO,2021-02-13,154.81
AGZCH,2021-02-13,34.6
AOBSO,2021-02-13,1545.11
PECSO,2021-02-13,1311.92
LCDSO,2021-02-13,475.14
LCDSO,2021-02-14,474.83
PECSO,2021-02-14,1309.48
AOBSO,2021-02-14,1535.78
AGZCH,2021-02-14,34.6
ARCSO,2021-02-14,151.07
PMOSO,2021-02-14,9.51
ARLSO,2021-02-14,0.0
CHTSO,2021-02-14,2.29
IRASO,2021-02-14,0.46
IRASO,2021-02-15,0.45
CHTSO,2021-02-15,2.27
ARLSO,2021-02-15,0.0
PMOSO,2021-02-15,9.48
ARCSO,2021-02-15,146.99
AGZCH,2021-02-15,34.6
AOBSO,2021-02-15,1525.28
PECSO,2021-02-15,1306.42
LCDSO,2021-02-15,474.51
LCDSO,2021-02-16,473.56
PECSO,2021-02-16,1295.2
AOBSO,2021-02-16,1513.62
