Clave,Fecha, Almacenamiento(hmÂ³)
IRASO,1990/01/25,18.07
CHTSO,1990/01/26,22.08
ARLSO,1990/01/26,116.89
PMOSO,1990/01/26,-
ARCSO,1990/01/26,389.48
AGZCH,1990/01/26,59.09
AOBSO,1990/01/26,1027.72
PECSO,1990/01/26,1832.8
LCDSO,1990/01/26,417.25
IRASO,1990/01/26,17.78
LCDSO,1990/01/27,417.25
PECSO,1990/01/27,1827.08
AOBSO,1990/01/27,1017.28
AGZCH,1990/01/27,59.03
ARCSO,1990/01/27,385.18
PMOSO,1990/01/27,-
ARLSO,1990/01/27,116.89
CHTSO,1990/01/27,22.04
IRASO,1990/01/27,17.46
CHTSO,1990/01/28,22.00
ARLSO,1990/01/28,116.67
PMOSO,1990/01/28,-
ARCSO,1990/01/28,380.88
AGZCH,1990/01/28,59.03
AOBSO,1990/01/28,1008.58
PECSO,1990/01/28,1822.79
LCDSO,1990/01/28,417.25
IRASO,1990/01/28,17.15
LCDSO,1990/01/29,417.00
PECSO,1990/01/29,1822.79
AOBSO,1990/01/29,1002.49
AGZCH,1990/01/29,58.98
ARCSO,1990/01/29,376.89
PMOSO,1990/01/29,-
ARLSO,1990/01/29,116.45
CHTSO,1990/01/29,21.92
IRASO,1990/01/29,16.93
CHTSO,1990/01/30,21.88
ARLSO,1990/01/30,116.45
PMOSO,1990/01/30,-
ARCSO,1990/01/30,372.89
AGZCH,1990/01/30,58.98
AOBSO,1990/01/30,992.92
PECSO,1990/01/30,1818.5
LCDSO,1990/01/30,417.00
IRASO,1990/01/30,16.76
LCDSO,1990/01/31,416.75
PECSO,1990/01/31,1812.78
AOBSO,1990/01/31,983.35
AGZCH,1990/01/31,58.92
ARCSO,1990/01/31,368.59
PMOSO,1990/01/31,-
ARLSO,1990/01/31,116.23
CHTSO,1990/01/31,21.80
IRASO,1990/01/31,16.60
CHTSO,1990/02/01,21.96
ARLSO,1990/02/01,116.0
PMOSO,1990/02/01,-
ARCSO,1990/02/01,364.6
AGZCH,1990/02/01,58.92
AOBSO,1990/02/01,977.38
PECSO,1990/02/01,1825.25
LCDSO,1990/02/01,416.75
IRASO,1990/02/01,16.49
LCDSO,1990/02/02,414.25
PECSO,1990/02/02,1817.75
AOBSO,1990/02/02,974.14
AGZCH,1990/02/02,58.92
ARCSO,1990/02/02,360.61
PMOSO,1990/02/02,-
ARLSO,1990/02/02,116.27
CHTSO,1990/02/02,22.00
IRASO,1990/02/02,16.49
CHTSO,1990/02/03,22.04
ARLSO,1990/02/03,116.45
PMOSO,1990/02/03,-
ARCSO,1990/02/03,357.53
AGZCH,1990/02/03,58.86
AOBSO,1990/02/03,966.04
PECSO,1990/02/03,1808.75
LCDSO,1990/02/03,411.75
IRASO,1990/02/03,16.46
LCDSO,1990/02/04,409.25
PECSO,1990/02/04,1807.25
AOBSO,1990/02/04,964.42
AGZCH,1990/02/04,58.86
ARCSO,1990/02/04,354.46
PMOSO,1990/02/04,-
ARLSO,1990/02/04,116.28
CHTSO,1990/02/04,22.08
IRASO,1990/02/04,16.46
CHTSO,1990/02/05,22.12
ARLSO,1990/02/05,116.01
PMOSO,1990/02/05,-
ARCSO,1990/02/05,351.7
AGZCH,1990/02/05,58.81
AOBSO,1990/02/05,964.42
PECSO,1990/02/05,1807.25
LCDSO,1990/02/05,406.25
IRASO,1990/02/05,16.44
LCDSO,1990/02/06,406.25
PECSO,1990/02/06,1802.75
AOBSO,1990/02/06,966.85
AGZCH,1990/02/06,58.81
ARCSO,1990/02/06,348.93
PMOSO,1990/02/06,-
ARLSO,1990/02/06,116.01
CHTSO,1990/02/06,22.16
IRASO,1990/02/06,16.24
CHTSO,1990/02/07,22.12
ARLSO,1990/02/07,115.79
PMOSO,1990/02/07,-
ARCSO,1990/02/07,346.47
AGZCH,1990/02/07,58.75
AOBSO,1990/02/07,970.09
PECSO,1990/02/07,1797.5
LCDSO,1990/02/07,402.75
IRASO,1990/02/07,16.11
LCDSO,1990/02/08,399.25
PECSO,1990/02/08,1790.0
AOBSO,1990/02/08,972.52
AGZCH,1990/02/08,58.75
ARCSO,1990/02/08,344.02
PMOSO,1990/02/08,-
ARLSO,1990/02/08,115.79
CHTSO,1990/02/08,22.08
IRASO,1990/02/08,15.97
CHTSO,1990/02/09,22.04
ARLSO,1990/02/09,115.57
PMOSO,1990/02/09,-
ARCSO,1990/02/09,341.56
AGZCH,1990/02/09,58.70
AOBSO,1990/02/09,972.52
PECSO,1990/02/09,1778.75
LCDSO,1990/02/09,395.75
IRASO,1990/02/09,15.86
LCDSO,1990/02/10,392.25
PECSO,1990/02/10,1771.25
AOBSO,1990/02/10,973.33
AGZCH,1990/02/10,58.64
ARCSO,1990/02/10,339.1
PMOSO,1990/02/10,-
ARLSO,1990/02/10,115.57
CHTSO,1990/02/10,21.96
IRASO,1990/02/10,15.73
CHTSO,1990/02/11,21.88
ARLSO,1990/02/11,115.36
PMOSO,1990/02/11,-
ARCSO,1990/02/11,336.64
AGZCH,1990/02/11,58.64
AOBSO,1990/02/11,973.33
PECSO,1990/02/11,1768.25
LCDSO,1990/02/11,388.75
IRASO,1990/02/11,15.64
LCDSO,1990/02/12,385.25
PECSO,1990/02/12,1769.0
AOBSO,1990/02/12,971.71
AGZCH,1990/02/12,58.59
ARCSO,1990/02/12,333.88
PMOSO,1990/02/12,-
ARLSO,1990/02/12,115.12
CHTSO,1990/02/12,21.80
IRASO,1990/02/12,15.56
CHTSO,1990/02/13,21.76
ARLSO,1990/02/13,115.12
PMOSO,1990/02/13,-
ARCSO,1990/02/13,330.81
AGZCH,1990/02/13,58.59
AOBSO,1990/02/13,965.23
PECSO,1990/02/13,1766.0
LCDSO,1990/02/13,385.25
IRASO,1990/02/13,15.48
LCDSO,1990/02/14,381.75
PECSO,1990/02/14,1761.5
AOBSO,1990/02/14,957.13
AGZCH,1990/02/14,58.37
ARCSO,1990/02/14,328.04
PMOSO,1990/02/14,-
ARLSO,1990/02/14,114.91
CHTSO,1990/02/14,21.76
IRASO,1990/02/14,15.40
CHTSO,1990/02/15,21.80
ARLSO,1990/02/15,114.91
PMOSO,1990/02/15,-
ARCSO,1990/02/15,329.27
AGZCH,1990/02/15,58.31
AOBSO,1990/02/15,953.08
PECSO,1990/02/15,1756.5
LCDSO,1990/02/15,378.00
IRASO,1990/02/15,15.40
LCDSO,1990/02/16,374.50
PECSO,1990/02/16,1759.3
AOBSO,1990/02/16,952.27
AGZCH,1990/02/16,58.25
ARCSO,1990/02/16,359.07
PMOSO,1990/02/16,-
ARLSO,1990/02/16,114.69
CHTSO,1990/02/16,21.80
IRASO,1990/02/16,15.37
CHTSO,1990/02/17,21.80
ARLSO,1990/02/17,114.24
PMOSO,1990/02/17,-
ARCSO,1990/02/17,370.44
AGZCH,1990/02/17,58.20
AOBSO,1990/02/17,950.65
PECSO,1990/02/17,1787.75
LCDSO,1990/02/17,372.00
IRASO,1990/02/17,15.31
LCDSO,1990/02/18,377.00
PECSO,1990/02/18,1798.25
AOBSO,1990/02/18,946.6
AGZCH,1990/02/18,58.14
ARCSO,1990/02/18,375.97
PMOSO,1990/02/18,-
ARLSO,1990/02/18,114.24
CHTSO,1990/02/18,21.80
IRASO,1990/02/18,15.26
CHTSO,1990/02/19,21.80
ARLSO,1990/02/19,114.03
PMOSO,1990/02/19,-
ARCSO,1990/02/19,376.58
AGZCH,1990/02/19,58.14
AOBSO,1990/02/19,942.55
PECSO,1990/02/19,1811.75
LCDSO,1990/02/19,380.75
IRASO,1990/02/19,15.21
LCDSO,1990/02/20,385.75
PECSO,1990/02/20,1814.75
AOBSO,1990/02/20,932.02
AGZCH,1990/02/20,58.09
ARCSO,1990/02/20,376.89
PMOSO,1990/02/20,-
ARLSO,1990/02/20,114.03
CHTSO,1990/02/20,21.76
IRASO,1990/02/20,15.23
CHTSO,1990/02/21,21.72
ARLSO,1990/02/21,113.81
PMOSO,1990/02/21,-
ARCSO,1990/02/21,375.97
AGZCH,1990/02/21,58.20
AOBSO,1990/02/21,918.25
PECSO,1990/02/21,1818.5
LCDSO,1990/02/21,386.00
IRASO,1990/02/21,14.93
LCDSO,1990/02/22,384.00
PECSO,1990/02/22,1815.5
AOBSO,1990/02/22,908.53
AGZCH,1990/02/22,58.20
ARCSO,1990/02/22,374.43
PMOSO,1990/02/22,-
ARLSO,1990/02/22,113.37
CHTSO,1990/02/22,21.64
IRASO,1990/02/22,14.77
CHTSO,1990/02/23,21.60
ARLSO,1990/02/23,113.15
PMOSO,1990/02/23,-
ARCSO,1990/02/23,372.59
AGZCH,1990/02/23,58.14
AOBSO,1990/02/23,899.62
PECSO,1990/02/23,1814.0
LCDSO,1990/02/23,381.50
IRASO,1990/02/23,14.52
LCDSO,1990/02/24,379.50
PECSO,1990/02/24,1811.75
AOBSO,1990/02/24,893.68
AGZCH,1990/02/24,58.14
ARCSO,1990/02/24,370.44
PMOSO,1990/02/24,-
ARLSO,1990/02/24,113.15
CHTSO,1990/02/24,21.52
IRASO,1990/02/24,14.25
CHTSO,1990/02/25,21.44
ARLSO,1990/02/25,112.91
PMOSO,1990/02/25,-
ARCSO,1990/02/25,368.29
AGZCH,1990/02/25,58.09
AOBSO,1990/02/25,889.36
PECSO,1990/02/25,1809.5
LCDSO,1990/02/25,375.75
IRASO,1990/02/25,13.98
LCDSO,1990/02/26,375.00
PECSO,1990/02/26,1805.75
AOBSO,1990/02/26,883.6
AGZCH,1990/02/26,58.03
ARCSO,1990/02/26,363.99
PMOSO,1990/02/26,-
ARLSO,1990/02/26,112.91
CHTSO,1990/02/26,21.40
IRASO,1990/02/26,13.72
CHTSO,1990/02/27,21.36
ARLSO,1990/02/27,112.69
PMOSO,1990/02/27,-
ARCSO,1990/02/27,360.3
AGZCH,1990/02/27,58.03
AOBSO,1990/02/27,876.4
PECSO,1990/02/27,1803.5
LCDSO,1990/02/27,376.50
IRASO,1990/02/27,13.40
LCDSO,1990/02/28,374.00
PECSO,1990/02/28,1803.5
AOBSO,1990/02/28,869.2
AGZCH,1990/02/28,57.98
ARCSO,1990/02/28,356.31
PMOSO,1990/02/28,-
ARLSO,1990/02/28,112.69
CHTSO,1990/02/28,21.28
IRASO,1990/02/28,13.11
CHTSO,1990/03/01,21.20
ARLSO,1990/03/01,112.69
PMOSO,1990/03/01,-
ARCSO,1990/03/01,352.0
AGZCH,1990/03/01,57.98
AOBSO,1990/03/01,864.88
PECSO,1990/03/01,1781.32
LCDSO,1990/03/01,371.50
IRASO,1990/03/01,12.82
LCDSO,1990/03/02,369.00
PECSO,1990/03/02,1772.74
AOBSO,1990/03/02,862.0
AGZCH,1990/03/02,57.92
ARCSO,1990/03/02,347.7
PMOSO,1990/03/02,-
ARLSO,1990/03/02,112.69
CHTSO,1990/03/02,21.20
IRASO,1990/03/02,12.48
CHTSO,1990/03/03,21.16
ARLSO,1990/03/03,112.0
PMOSO,1990/03/03,-
ARCSO,1990/03/03,343.4
AGZCH,1990/03/03,57.92
AOBSO,1990/03/03,861.28
PECSO,1990/03/03,1763.44
LCDSO,1990/03/03,366.50
IRASO,1990/03/03,12.14
LCDSO,1990/03/04,364.00
PECSO,1990/03/04,1754.1
AOBSO,1990/03/04,860.56
AGZCH,1990/03/04,57.87
ARCSO,1990/03/04,339.1
PMOSO,1990/03/04,-
ARLSO,1990/03/04,111.77
CHTSO,1990/03/04,21.08
IRASO,1990/03/04,11.83
CHTSO,1990/03/05,21.00
ARLSO,1990/03/05,111.54
PMOSO,1990/03/05,-
ARCSO,1990/03/05,334.8
AGZCH,1990/03/05,57.87
AOBSO,1990/03/05,860.56
PECSO,1990/03/05,1744.94
LCDSO,1990/03/05,361.25
IRASO,1990/03/05,11.56
LCDSO,1990/03/06,361.25
PECSO,1990/03/06,1735.35
AOBSO,1990/03/06,860.86
AGZCH,1990/03/06,57.81
ARCSO,1990/03/06,331.11
PMOSO,1990/03/06,-
ARLSO,1990/03/06,111.31
CHTSO,1990/03/06,20.94
IRASO,1990/03/06,11.32
CHTSO,1990/03/07,20.94
ARLSO,1990/03/07,111.08
PMOSO,1990/03/07,-
ARCSO,1990/03/07,326.51
AGZCH,1990/03/07,57.75
AOBSO,1990/03/07,860.56
PECSO,1990/03/07,1725.77
LCDSO,1990/03/07,359.00
IRASO,1990/03/07,11.11
LCDSO,1990/03/08,356.32
PECSO,1990/03/08,1713.44
AOBSO,1990/03/08,863.44
AGZCH,1990/03/08,57.75
ARCSO,1990/03/08,321.83
PMOSO,1990/03/08,-
ARLSO,1990/03/08,110.85
CHTSO,1990/03/08,20.91
IRASO,1990/03/08,10.90
CHTSO,1990/03/09,20.88
ARLSO,1990/03/09,110.74
PMOSO,1990/03/09,-
ARCSO,1990/03/09,317.47
AGZCH,1990/03/09,57.70
AOBSO,1990/03/09,864.16
PECSO,1990/03/09,1701.79
LCDSO,1990/03/09,353.20
IRASO,1990/03/09,10.69
LCDSO,1990/03/10,350.32
PECSO,1990/03/10,1690.15
AOBSO,1990/03/10,866.32
AGZCH,1990/03/10,57.70
ARCSO,1990/03/10,313.1
PMOSO,1990/03/10,-
ARLSO,1990/03/10,110.63
CHTSO,1990/03/10,20.85
IRASO,1990/03/10,10.47
CHTSO,1990/03/11,20.82
ARLSO,1990/03/11,110.63
PMOSO,1990/03/11,-
ARCSO,1990/03/11,311.82
AGZCH,1990/03/11,57.70
AOBSO,1990/03/11,869.92
PECSO,1990/03/11,1683.3
LCDSO,1990/03/11,346.96
IRASO,1990/03/11,10.28
LCDSO,1990/03/12,344.08
PECSO,1990/03/12,1677.81
AOBSO,1990/03/12,872.8
AGZCH,1990/03/12,57.64
ARCSO,1990/03/12,313.36
PMOSO,1990/03/12,-
ARLSO,1990/03/12,110.52
CHTSO,1990/03/12,20.79
IRASO,1990/03/12,10.11
CHTSO,1990/03/13,20.76
ARLSO,1990/03/13,110.41
PMOSO,1990/03/13,-
ARCSO,1990/03/13,315.93
AGZCH,1990/03/13,57.59
AOBSO,1990/03/13,872.08
PECSO,1990/03/13,1667.54
LCDSO,1990/03/13,344.56
IRASO,1990/03/13,10.00
LCDSO,1990/03/14,341.68
PECSO,1990/03/14,1657.2
AOBSO,1990/03/14,871.36
AGZCH,1990/03/14,57.59
ARCSO,1990/03/14,315.41
PMOSO,1990/03/14,-
ARLSO,1990/03/14,110.3
CHTSO,1990/03/14,20.76
IRASO,1990/03/14, 9.88
CHTSO,1990/03/15,20.70
ARLSO,1990/03/15,110.19
PMOSO,1990/03/15,-
ARCSO,1990/03/15,313.36
AGZCH,1990/03/15,57.53
AOBSO,1990/03/15,871.36
PECSO,1990/03/15,1651.78
LCDSO,1990/03/15,338.80
IRASO,1990/03/15, 9.77
LCDSO,1990/03/16,335.92
PECSO,1990/03/16,1643.56
AOBSO,1990/03/16,872.08
AGZCH,1990/03/16,57.53
ARCSO,1990/03/16,311.31
PMOSO,1990/03/16,-
ARLSO,1990/03/16,110.08
CHTSO,1990/03/16,20.67
IRASO,1990/03/16, 9.88
CHTSO,1990/03/17,20.64
ARLSO,1990/03/17,109.53
PMOSO,1990/03/17,-
ARCSO,1990/03/17,308.99
AGZCH,1990/03/17,57.53
AOBSO,1990/03/17,872.08
PECSO,1990/03/17,1635.34
LCDSO,1990/03/17,332.56
IRASO,1990/03/17, 9.62
LCDSO,1990/03/18,329.68
PECSO,1990/03/18,1629.18
AOBSO,1990/03/18,871.36
AGZCH,1990/03/18,57.53
ARCSO,1990/03/18,306.68
PMOSO,1990/03/18,-
ARLSO,1990/03/18,109.86
CHTSO,1990/03/18,20.61
IRASO,1990/03/18, 9.57
CHTSO,1990/03/19,20.58
ARLSO,1990/03/19,109.75
PMOSO,1990/03/19,-
ARCSO,1990/03/19,303.86
AGZCH,1990/03/19,57.53
AOBSO,1990/03/19,871.36
PECSO,1990/03/19,1623.01
LCDSO,1990/03/19,327.28
IRASO,1990/03/19, 9.51
LCDSO,1990/03/20,327.28
PECSO,1990/03/20,1616.17
AOBSO,1990/03/20,869.2
AGZCH,1990/03/20,57.48
ARCSO,1990/03/20,300.52
PMOSO,1990/03/20,-
ARLSO,1990/03/20,109.53
CHTSO,1990/03/20,20.55
IRASO,1990/03/20, 9.44
CHTSO,1990/03/21,20.49
ARLSO,1990/03/21,109.31
PMOSO,1990/03/21,-
ARCSO,1990/03/21,296.92
AGZCH,1990/03/21,57.48
AOBSO,1990/03/21,863.44
PECSO,1990/03/21,1608.17
LCDSO,1990/03/21,324.40
IRASO,1990/03/21, 9.34
LCDSO,1990/03/22,321.52
PECSO,1990/03/22,1600.85
AOBSO,1990/03/22,861.28
AGZCH,1990/03/22,57.48
ARCSO,1990/03/22,293.33
PMOSO,1990/03/22,-
ARLSO,1990/03/22,109.07
CHTSO,1990/03/22,20.43
IRASO,1990/03/22, 9.25
CHTSO,1990/03/23,20.40
ARLSO,1990/03/23,108.87
PMOSO,1990/03/23,-
ARCSO,1990/03/23,289.22
AGZCH,1990/03/23,56.89
AOBSO,1990/03/23,856.24
PECSO,1990/03/23,1592.52
LCDSO,1990/03/23,318.40
IRASO,1990/03/23, 9.08
LCDSO,1990/03/24,314.80
PECSO,1990/03/24,1583.16
AOBSO,1990/03/24,851.92
AGZCH,1990/03/24,56.78
ARCSO,1990/03/24,284.85
PMOSO,1990/03/24,-
ARLSO,1990/03/24,108.65
CHTSO,1990/03/24,20.34
IRASO,1990/03/24, 8.80
CHTSO,1990/03/25,20.22
ARLSO,1990/03/25,108.42
PMOSO,1990/03/25,-
ARCSO,1990/03/25,280.49
AGZCH,1990/03/25,56.63
AOBSO,1990/03/25,849.04
PECSO,1990/03/25,1574.62
LCDSO,1990/03/25,311.44
IRASO,1990/03/25, 8.51
LCDSO,1990/03/26,308.80
PECSO,1990/03/26,1566.69
AOBSO,1990/03/26,847.6
AGZCH,1990/03/26,56.47
ARCSO,1990/03/26,275.87
PMOSO,1990/03/26,-
ARLSO,1990/03/26,108.2
CHTSO,1990/03/26,20.22
IRASO,1990/03/26, 8.21
CHTSO,1990/03/27,20.16
ARLSO,1990/03/27,107.98
PMOSO,1990/03/27,-
ARCSO,1990/03/27,271.24
AGZCH,1990/03/27,56.32
AOBSO,1990/03/27,843.28
PECSO,1990/03/27,1556.32
LCDSO,1990/03/27,308.80
IRASO,1990/03/27, 7.90
LCDSO,1990/03/28,306.20
PECSO,1990/03/28,1545.34
AOBSO,1990/03/28,840.4
AGZCH,1990/03/28,56.06
ARCSO,1990/03/28,266.62
PMOSO,1990/03/28,-
ARLSO,1990/03/28,107.68
CHTSO,1990/03/28,20.10
IRASO,1990/03/28, 7.58
CHTSO,1990/03/29,19.80
ARLSO,1990/03/29,107.55
PMOSO,1990/03/29,-
ARCSO,1990/03/29,262.0
AGZCH,1990/03/29,55.80
AOBSO,1990/03/29,838.96
PECSO,1990/03/29,1531.92
LCDSO,1990/03/29,303.40
IRASO,1990/03/29, 7.24
LCDSO,1990/03/30,300.60
PECSO,1990/03/30,1519.11
AOBSO,1990/03/30,838.24
AGZCH,1990/03/30,56.06
ARCSO,1990/03/30,257.58
PMOSO,1990/03/30,-
ARLSO,1990/03/30,107.33
CHTSO,1990/03/30,19.95
IRASO,1990/03/30, 6.87
CHTSO,1990/03/31,19.89
ARLSO,1990/03/31,107.11
PMOSO,1990/03/31,-
ARCSO,1990/03/31,252.93
AGZCH,1990/03/31,55.28
AOBSO,1990/03/31,838.24
PECSO,1990/03/31,1506.91
LCDSO,1990/03/31,297.80
IRASO,1990/03/31, 6.49
LCDSO,1990/04/01,297.60
PECSO,1990/04/01,1494.1
AOBSO,1990/04/01,838.24
AGZCH,1990/04/01,55.02
ARCSO,1990/04/01,248.06
PMOSO,1990/04/01,-
ARLSO,1990/04/01,106.88
CHTSO,1990/04/01,19.53
IRASO,1990/04/01,-
CHTSO,1990/04/02,19.77
ARLSO,1990/04/02,106.67
PMOSO,1990/04/02,-
ARCSO,1990/04/02,244.08
AGZCH,1990/04/02,54.76
AOBSO,1990/04/02,840.9
PECSO,1990/04/02,1482.54
LCDSO,1990/04/02,297.60
IRASO,1990/04/02,-
LCDSO,1990/04/03,297.40
PECSO,1990/04/03,1469.22
AOBSO,1990/04/03,842.56
AGZCH,1990/04/03,54.50
ARCSO,1990/04/03,240.32
PMOSO,1990/04/03,-
