Clave,Fecha, Almacenamiento(hmÂ³)
AOBSO,2000/01/16,1044.25
PECSO,2000/01/16,1004.38
LCDSO,2000/01/16,286.80
LCDSO,2000/01/17,286.40
PECSO,2000/01/17,994.26
AOBSO,2000/01/17,1036.42
AGZCH,2000/01/17,61.53
ARCSO,2000/01/17,307.2
PMOSO,2000/01/17, 4.90
ARLSO,2000/01/17,1.24
CHTSO,2000/01/17,29.04
IRASO,2000/01/17,19.63
IRASO,2000/01/18,19.50
CHTSO,2000/01/18,29.36
ARLSO,2000/01/18,1.24
PMOSO,2000/01/18, 4.90
ARCSO,2000/01/18,304.37
AGZCH,2000/01/18,61.42
AOBSO,2000/01/18,1033.81
PECSO,2000/01/18,983.9
LCDSO,2000/01/18,286.00
LCDSO,2000/01/19,285.60
PECSO,2000/01/19,970.81
AOBSO,2000/01/19,1033.81
AGZCH,2000/01/19,61.42
ARCSO,2000/01/19,301.55
PMOSO,2000/01/19, 4.90
ARLSO,2000/01/19,1.24
CHTSO,2000/01/19,29.24
IRASO,2000/01/19,19.38
IRASO,2000/01/20,19.28
CHTSO,2000/01/20,29.24
ARLSO,2000/01/20,1.24
PMOSO,2000/01/20, 4.90
ARCSO,2000/01/20,298.72
AGZCH,2000/01/20,61.42
AOBSO,2000/01/20,1037.29
PECSO,2000/01/20,956.46
LCDSO,2000/01/20,285.20
LCDSO,2000/01/21,284.80
PECSO,2000/01/21,943.15
AOBSO,2000/01/21,1039.9
AGZCH,2000/01/21,61.31
ARCSO,2000/01/21,295.64
PMOSO,2000/01/21, 4.90
ARLSO,2000/01/21,1.24
CHTSO,2000/01/21,28.73
IRASO,2000/01/21,19.18
IRASO,2000/01/22,19.09
CHTSO,2000/01/22,28.59
ARLSO,2000/01/22,1.24
PMOSO,2000/01/22, 4.90
ARCSO,2000/01/22,292.82
AGZCH,2000/01/22,61.31
AOBSO,2000/01/22,1042.51
PECSO,2000/01/22,928.14
LCDSO,2000/01/22,284.40
LCDSO,2000/01/23,284.00
PECSO,2000/01/23,914.19
AOBSO,2000/01/23,1045.99
AGZCH,2000/01/23,61.31
ARCSO,2000/01/23,289.73
PMOSO,2000/01/23, 4.90
ARLSO,2000/01/23,1.24
CHTSO,2000/01/23,28.47
IRASO,2000/01/23,18.99
IRASO,2000/01/24,18.90
CHTSO,2000/01/24,28.43
ARLSO,2000/01/24,1.24
PMOSO,2000/01/24, 4.90
ARCSO,2000/01/24,286.14
AGZCH,2000/01/24,61.20
AOBSO,2000/01/24,1048.6
PECSO,2000/01/24,901.25
LCDSO,2000/01/24,283.60
LCDSO,2000/01/25,283.20
PECSO,2000/01/25,891.96
AOBSO,2000/01/25,1051.21
AGZCH,2000/01/25,61.20
ARCSO,2000/01/25,282.54
PMOSO,2000/01/25, 4.90
ARLSO,2000/01/25,1.24
CHTSO,2000/01/25,28.36
IRASO,2000/01/25,18.76
IRASO,2000/01/26,18.68
CHTSO,2000/01/26,28.29
ARLSO,2000/01/26,1.24
PMOSO,2000/01/26, 4.90
ARCSO,2000/01/26,278.95
AGZCH,2000/01/26,61.20
AOBSO,2000/01/26,1050.34
PECSO,2000/01/26,884.05
LCDSO,2000/01/26,282.80
LCDSO,2000/01/27,282.40
PECSO,2000/01/27,874.87
AOBSO,2000/01/27,1045.99
AGZCH,2000/01/27,61.14
ARCSO,2000/01/27,275.35
PMOSO,2000/01/27, 4.90
ARLSO,2000/01/27,1.24
CHTSO,2000/01/27,28.22
IRASO,2000/01/27,18.58
IRASO,2000/01/28,18.48
CHTSO,2000/01/28,28.15
ARLSO,2000/01/28,1.24
PMOSO,2000/01/28, 4.90
ARCSO,2000/01/28,271.5
AGZCH,2000/01/28,61.09
AOBSO,2000/01/28,1041.64
PECSO,2000/01/28,866.62
LCDSO,2000/01/28,282.00
LCDSO,2000/01/29,281.60
PECSO,2000/01/29,857.98
AOBSO,2000/01/29,1038.16
AGZCH,2000/01/29,61.09
ARCSO,2000/01/29,267.9
PMOSO,2000/01/29, 4.90
ARLSO,2000/01/29,1.24
CHTSO,2000/01/29,28.15
IRASO,2000/01/29,18.39
IRASO,2000/01/30,18.29
CHTSO,2000/01/30,28.12
ARLSO,2000/01/30,1.24
PMOSO,2000/01/30, 4.90
ARCSO,2000/01/30,264.05
AGZCH,2000/01/30,61.09
AOBSO,2000/01/30,1035.55
PECSO,2000/01/30,849.41
LCDSO,2000/01/30,281.20
LCDSO,2000/01/31,280.80
PECSO,2000/01/31,841.31
AOBSO,2000/01/31,1033.81
AGZCH,2000/01/31,61.09
ARCSO,2000/01/31,260.23
PMOSO,2000/01/31, 4.90
ARLSO,2000/01/31,1.24
CHTSO,2000/01/31,28.05
IRASO,2000/01/31,18.19
IRASO,2000/02/01,18.09
CHTSO,2000/02/01,28.05
ARLSO,2000/02/01,1.24
PMOSO,2000/02/01, 4.90
ARCSO,2000/02/01,256.69
AGZCH,2000/02/01,61.03
AOBSO,2000/02/01,1030.33
PECSO,2000/02/01,832.0
LCDSO,2000/02/01,280.40
LCDSO,2000/02/02,280.20
PECSO,2000/02/02,824.43
AOBSO,2000/02/02,1027.72
AGZCH,2000/02/02,61.03
ARCSO,2000/02/02,253.15
PMOSO,2000/02/02, 4.90
ARLSO,2000/02/02,1.24
CHTSO,2000/02/02,28.01
IRASO,2000/02/02,18.00
IRASO,2000/02/03,17.91
CHTSO,2000/02/03,27.98
ARLSO,2000/02/03,1.24
PMOSO,2000/02/03, 4.90
ARCSO,2000/02/03,249.36
AGZCH,2000/02/03,61.03
AOBSO,2000/02/03,1024.24
PECSO,2000/02/03,817.33
LCDSO,2000/02/03,280.00
LCDSO,2000/02/04,279.80
PECSO,2000/02/04,811.51
AOBSO,2000/02/04,1021.63
AGZCH,2000/02/04,60.92
ARCSO,2000/02/04,245.85
PMOSO,2000/02/04, 4.90
ARLSO,2000/02/04,1.24
CHTSO,2000/02/04,27.98
IRASO,2000/02/04,17.84
IRASO,2000/02/05,17.81
CHTSO,2000/02/05,27.98
ARLSO,2000/02/05,1.24
PMOSO,2000/02/05, 4.90
ARCSO,2000/02/05,242.31
AGZCH,2000/02/05,60.92
AOBSO,2000/02/05,1015.54
PECSO,2000/02/05,806.13
LCDSO,2000/02/05,279.60
LCDSO,2000/02/06,279.40
PECSO,2000/02/06,803.24
AOBSO,2000/02/06,1010.32
AGZCH,2000/02/06,60.92
ARCSO,2000/02/06,238.55
PMOSO,2000/02/06, 4.90
ARLSO,2000/02/06,1.24
CHTSO,2000/02/06,27.94
IRASO,2000/02/06,17.78
IRASO,2000/02/07,17.75
CHTSO,2000/02/07,27.94
ARLSO,2000/02/07,1.24
PMOSO,2000/02/07, 4.90
ARCSO,2000/02/07,234.57
AGZCH,2000/02/07,60.87
AOBSO,2000/02/07,1002.49
PECSO,2000/02/07,801.59
LCDSO,2000/02/07,279.20
LCDSO,2000/02/08,279.00
PECSO,2000/02/08,796.26
AOBSO,2000/02/08,993.79
AGZCH,2000/02/08,60.86
ARCSO,2000/02/08,230.37
PMOSO,2000/02/08, 4.90
ARLSO,2000/02/08,1.24
CHTSO,2000/02/08,27.91
IRASO,2000/02/08,17.65
IRASO,2000/02/09,17.55
CHTSO,2000/02/09,27.87
ARLSO,2000/02/09,1.23
PMOSO,2000/02/09, 4.90
ARCSO,2000/02/09,226.17
AGZCH,2000/02/09,60.75
AOBSO,2000/02/09,986.83
PECSO,2000/02/09,790.94
LCDSO,2000/02/09,278.80
LCDSO,2000/02/10,278.60
PECSO,2000/02/10,784.84
AOBSO,2000/02/10,979.0
AGZCH,2000/02/10,60.64
ARCSO,2000/02/10,221.74
PMOSO,2000/02/10, 4.90
ARLSO,2000/02/10,1.23
CHTSO,2000/02/10,27.87
IRASO,2000/02/10,17.46
IRASO,2000/02/11,17.33
CHTSO,2000/02/11,27.87
ARLSO,2000/02/11,1.23
PMOSO,2000/02/11, 4.90
ARCSO,2000/02/11,217.32
AGZCH,2000/02/11,60.59
AOBSO,2000/02/11,972.52
PECSO,2000/02/11,781.6
LCDSO,2000/02/11,278.40
LCDSO,2000/02/12,278.00
PECSO,2000/02/12,781.6
AOBSO,2000/02/12,964.42
AGZCH,2000/02/12,60.59
ARCSO,2000/02/12,212.67
PMOSO,2000/02/12, 4.90
ARLSO,2000/02/12,1.23
CHTSO,2000/02/12,27.87
IRASO,2000/02/12,17.20
IRASO,2000/02/13,17.12
CHTSO,2000/02/13,27.87
ARLSO,2000/02/13,1.23
PMOSO,2000/02/13, 4.90
ARCSO,2000/02/13,208.03
AGZCH,2000/02/13,60.42
AOBSO,2000/02/13,959.56
PECSO,2000/02/13,770.36
LCDSO,2000/02/13,277.60
LCDSO,2000/02/14,277.20
PECSO,2000/02/14,769.96
AOBSO,2000/02/14,953.89
AGZCH,2000/02/14,60.31
ARCSO,2000/02/14,203.96
PMOSO,2000/02/14, 4.90
ARLSO,2000/02/14,1.23
CHTSO,2000/02/14,27.63
IRASO,2000/02/14,16.96
IRASO,2000/02/15,16.88
CHTSO,2000/02/15,27.52
ARLSO,2000/02/15,1.23
PMOSO,2000/02/15, 4.90
ARCSO,2000/02/15,199.94
AGZCH,2000/02/15,60.20
AOBSO,2000/02/15,944.98
PECSO,2000/02/15,757.67
LCDSO,2000/02/15,276.80
LCDSO,2000/02/16,276.40
PECSO,2000/02/16,744.34
AOBSO,2000/02/16,939.31
AGZCH,2000/02/16,60.09
ARCSO,2000/02/16,195.92
PMOSO,2000/02/16, 4.90
ARLSO,2000/02/16,1.23
CHTSO,2000/02/16,27.45
IRASO,2000/02/16,16.77
IRASO,2000/02/17,16.66
CHTSO,2000/02/17,27.38
ARLSO,2000/02/17,1.23
PMOSO,2000/02/17, 4.90
ARCSO,2000/02/17,191.89
AGZCH,2000/02/17,60.03
AOBSO,2000/02/17,939.31
PECSO,2000/02/17,730.77
LCDSO,2000/02/17,275.80
LCDSO,2000/02/18,275.20
PECSO,2000/02/18,717.75
AOBSO,2000/02/18,939.31
AGZCH,2000/02/18,59.92
ARCSO,2000/02/18,187.7
PMOSO,2000/02/18, 4.90
ARLSO,2000/02/18,1.23
CHTSO,2000/02/18,27.31
IRASO,2000/02/18,16.66
IRASO,2000/02/19,16.55
CHTSO,2000/02/19,27.24
ARLSO,2000/02/19,1.23
PMOSO,2000/02/19, 4.90
ARCSO,2000/02/19,183.48
AGZCH,2000/02/19,59.75
AOBSO,2000/02/19,939.31
PECSO,2000/02/19,704.49
LCDSO,2000/02/19,274.60
LCDSO,2000/02/20,274.00
PECSO,2000/02/20,691.77
AOBSO,2000/02/20,939.31
AGZCH,2000/02/20,59.75
ARCSO,2000/02/20,182.8
PMOSO,2000/02/20, 4.90
ARLSO,2000/02/20,1.23
CHTSO,2000/02/20,27.24
IRASO,2000/02/20,16.46
IRASO,2000/02/21,16.38
CHTSO,2000/02/21,27.10
ARLSO,2000/02/21,1.23
PMOSO,2000/02/21, 4.90
ARCSO,2000/02/21,173.8
AGZCH,2000/02/21,59.48
AOBSO,2000/02/21,939.31
PECSO,2000/02/21,677.73
LCDSO,2000/02/21,273.40
LCDSO,2000/02/22,273.40
PECSO,2000/02/22,665.32
AOBSO,2000/02/22,939.31
AGZCH,2000/02/22,59.37
ARCSO,2000/02/22,168.5
PMOSO,2000/02/22, 4.90
ARLSO,2000/02/22,1.23
CHTSO,2000/02/22,27.07
IRASO,2000/02/22,16.25
IRASO,2000/02/23,16.11
CHTSO,2000/02/23,27.03
ARLSO,2000/02/23,1.23
PMOSO,2000/02/23, 4.90
ARCSO,2000/02/23,163.37
AGZCH,2000/02/23,59.25
AOBSO,2000/02/23,939.31
PECSO,2000/02/23,650.92
LCDSO,2000/02/23,272.20
LCDSO,2000/02/24,271.60
PECSO,2000/02/24,638.13
AOBSO,2000/02/24,939.31
AGZCH,2000/02/24,59.14
ARCSO,2000/02/24,158.89
PMOSO,2000/02/24, 4.90
ARLSO,2000/02/24,1.23
CHTSO,2000/02/24,27.00
IRASO,2000/02/24,15.94
IRASO,2000/02/25,15.67
CHTSO,2000/02/25,26.96
ARLSO,2000/02/25,1.23
PMOSO,2000/02/25, 4.90
ARCSO,2000/02/25,154.66
AGZCH,2000/02/25,58.98
AOBSO,2000/02/25,939.31
PECSO,2000/02/25,625.17
LCDSO,2000/02/25,271.00
LCDSO,2000/02/26,270.40
PECSO,2000/02/26,625.17
AOBSO,2000/02/26,939.31
AGZCH,2000/02/26,58.87
ARCSO,2000/02/26,150.3
PMOSO,2000/02/26, 4.90
ARLSO,2000/02/26,1.23
CHTSO,2000/02/26,26.93
IRASO,2000/02/26,15.34
IRASO,2000/02/27,15.01
CHTSO,2000/02/27,26.89
ARLSO,2000/02/27,1.23
PMOSO,2000/02/27, 4.90
ARCSO,2000/02/27,145.79
AGZCH,2000/02/27,58.75
AOBSO,2000/02/27,940.12
PECSO,2000/02/27,598.76
LCDSO,2000/02/27,269.80
LCDSO,2000/02/28,269.20
PECSO,2000/02/28,585.38
AOBSO,2000/02/28,940.94
AGZCH,2000/02/28,58.59
ARCSO,2000/02/28,141.95
PMOSO,2000/02/28, 4.90
ARLSO,2000/02/28,1.23
CHTSO,2000/02/28,26.86
IRASO,2000/02/28,14.69
IRASO,2000/02/29,14.37
CHTSO,2000/02/29,26.82
ARLSO,2000/02/29,1.23
PMOSO,2000/02/29, 4.90
ARCSO,2000/02/29,134.52
AGZCH,2000/02/29,58.42
AOBSO,2000/02/29,941.74
PECSO,2000/02/29,572.24
LCDSO,2000/02/29,268.60
LCDSO,2000/03/01,268.00
PECSO,2000/03/01,559.28
AOBSO,2000/03/01,942.55
AGZCH,2000/03/01,58.26
ARCSO,2000/03/01,130.31
PMOSO,2000/03/01, 4.90
ARLSO,2000/03/01,1.23
CHTSO,2000/03/01,26.79
IRASO,2000/03/01,14.15
IRASO,2000/03/02,13.96
CHTSO,2000/03/02,26.75
ARLSO,2000/03/02,1.23
PMOSO,2000/03/02, 4.90
ARCSO,2000/03/02,125.01
AGZCH,2000/03/02,58.09
AOBSO,2000/03/02,943.36
PECSO,2000/03/02,551.29
LCDSO,2000/03/02,267.40
LCDSO,2000/03/03,266.80
PECSO,2000/03/03,548.75
AOBSO,2000/03/03,940.93
AGZCH,2000/03/03,57.92
ARCSO,2000/03/03,120.37
PMOSO,2000/03/03, 4.90
ARLSO,2000/03/03,1.23
CHTSO,2000/03/03,26.72
IRASO,2000/03/03,13.96
IRASO,2000/03/04,13.68
CHTSO,2000/03/04,26.65
ARLSO,2000/03/04,1.23
PMOSO,2000/03/04, 4.90
ARCSO,2000/03/04,115.5
AGZCH,2000/03/04,57.76
AOBSO,2000/03/04,934.45
PECSO,2000/03/04,539.6
LCDSO,2000/03/04,266.20
LCDSO,2000/03/05,265.60
PECSO,2000/03/05,531.48
AOBSO,2000/03/05,925.54
AGZCH,2000/03/05,57.59
ARCSO,2000/03/05,110.63
PMOSO,2000/03/05, 4.90
ARLSO,2000/03/05,1.23
CHTSO,2000/03/05,26.61
IRASO,2000/03/05,13.53
IRASO,2000/03/06,13.38
CHTSO,2000/03/06,26.58
ARLSO,2000/03/06,1.23
PMOSO,2000/03/06, 4.90
ARCSO,2000/03/06,105.2
AGZCH,2000/03/06,57.42
AOBSO,2000/03/06,919.06
PECSO,2000/03/06,522.53
LCDSO,2000/03/06,265.00
LCDSO,2000/03/07,264.40
PECSO,2000/03/07,513.98
AOBSO,2000/03/07,912.58
AGZCH,2000/03/07,57.31
ARCSO,2000/03/07,99.76
PMOSO,2000/03/07, 4.90
ARLSO,2000/03/07,1.23
CHTSO,2000/03/07,26.51
IRASO,2000/03/07,13.28
IRASO,2000/03/08,13.26
CHTSO,2000/03/08,26.58
ARLSO,2000/03/08,1.23
PMOSO,2000/03/08, 4.90
ARCSO,2000/03/08,94.82
AGZCH,2000/03/08,57.15
AOBSO,2000/03/08,909.34
PECSO,2000/03/08,505.83
LCDSO,2000/03/08,264.20
LCDSO,2000/03/09,264.00
PECSO,2000/03/09,497.18
AOBSO,2000/03/09,906.1
AGZCH,2000/03/09,57.00
ARCSO,2000/03/09,89.57
PMOSO,2000/03/09, 4.90
ARLSO,2000/03/09,1.23
CHTSO,2000/03/09,26.58
IRASO,2000/03/09,13.23
IRASO,2000/03/10,13.14
CHTSO,2000/03/10,26.58
ARLSO,2000/03/10,1.23
PMOSO,2000/03/10, 4.90
ARCSO,2000/03/10,84.31
AGZCH,2000/03/10,56.89
AOBSO,2000/03/10,902.05
PECSO,2000/03/10,493.03
LCDSO,2000/03/10,263.80
LCDSO,2000/03/11,263.40
PECSO,2000/03/11,488.92
AOBSO,2000/03/11,895.12
AGZCH,2000/03/11,56.73
ARCSO,2000/03/11,78.95
PMOSO,2000/03/11, 4.90
ARLSO,2000/03/11,1.23
CHTSO,2000/03/11,26.58
IRASO,2000/03/11,13.02
IRASO,2000/03/12,12.87
CHTSO,2000/03/12,26.61
ARLSO,2000/03/12,1.23
PMOSO,2000/03/12, 4.90
ARCSO,2000/03/12,73.32
AGZCH,2000/03/12,56.58
AOBSO,2000/03/12,886.48
PECSO,2000/03/12,483.66
LCDSO,2000/03/12,263.00
LCDSO,2000/03/13,262.60
PECSO,2000/03/13,480.03
AOBSO,2000/03/13,876.4
AGZCH,2000/03/13,56.42
ARCSO,2000/03/13,69.07
PMOSO,2000/03/13, 4.90
ARLSO,2000/03/13,1.23
CHTSO,2000/03/13,26.61
IRASO,2000/03/13,12.73
IRASO,2000/03/14,12.56
CHTSO,2000/03/14,26.61
ARLSO,2000/03/14,1.23
PMOSO,2000/03/14, 4.90
ARCSO,2000/03/14,65.18
AGZCH,2000/03/14,56.26
AOBSO,2000/03/14,867.76
PECSO,2000/03/14,476.13
LCDSO,2000/03/14,262.00
LCDSO,2000/03/15,261.40
PECSO,2000/03/15,471.54
AOBSO,2000/03/15,858.4
AGZCH,2000/03/15,56.16
ARCSO,2000/03/15,61.21
PMOSO,2000/03/15, 4.90
ARLSO,2000/03/15,1.23
CHTSO,2000/03/15,26.58
IRASO,2000/03/15,12.37
IRASO,2000/03/16,12.17
CHTSO,2000/03/16,26.54
ARLSO,2000/03/16,1.23
PMOSO,2000/03/16, 4.90
ARCSO,2000/03/16,56.47
AGZCH,2000/03/16,56.04
AOBSO,2000/03/16,849.04
PECSO,2000/03/16,467.55
LCDSO,2000/03/16,260.80
LCDSO,2000/03/17,260.20
PECSO,2000/03/17,463.3
AOBSO,2000/03/17,838.96
AGZCH,2000/03/17,55.85
ARCSO,2000/03/17,51.79
PMOSO,2000/03/17, 4.90
ARLSO,2000/03/17,1.23
CHTSO,2000/03/17,26.54
IRASO,2000/03/17,12.17
IRASO,2000/03/18,11.98
CHTSO,2000/03/18,26.54
ARLSO,2000/03/18,1.23
PMOSO,2000/03/18, 4.90
ARCSO,2000/03/18,46.43
AGZCH,2000/03/18,55.64
AOBSO,2000/03/18,828.88
PECSO,2000/03/18,458.24
LCDSO,2000/03/18,259.60
LCDSO,2000/03/19,259.00
PECSO,2000/03/19,454.33
AOBSO,2000/03/19,820.58
AGZCH,2000/03/19,55.48
ARCSO,2000/03/19,41.03
PMOSO,2000/03/19, 4.90
ARLSO,2000/03/19,1.23
CHTSO,2000/03/19,26.54
IRASO,2000/03/19,11.90
IRASO,2000/03/20,11.81
CHTSO,2000/03/20,26.51
ARLSO,2000/03/20,1.23
PMOSO,2000/03/20, 4.90
ARCSO,2000/03/20,37.84
AGZCH,2000/03/20,55.33
AOBSO,2000/03/20,812.4
PECSO,2000/03/20,450.17
LCDSO,2000/03/20,258.40
LCDSO,2000/03/21,257.80
PECSO,2000/03/21,445.21
AOBSO,2000/03/21,804.92
AGZCH,2000/03/21,55.17
ARCSO,2000/03/21,36.19
PMOSO,2000/03/21, 4.90
ARLSO,2000/03/21,1.23
CHTSO,2000/03/21,26.44
IRASO,2000/03/21,11.71
IRASO,2000/03/22,11.56
CHTSO,2000/03/22,26.40
ARLSO,2000/03/22,1.23
PMOSO,2000/03/22, 4.90
ARCSO,2000/03/22,34.36
AGZCH,2000/03/22,54.96
AOBSO,2000/03/22,797.44
PECSO,2000/03/22,441.11
LCDSO,2000/03/22,257.20
LCDSO,2000/03/23,256.60
PECSO,2000/03/23,437.33
AOBSO,2000/03/23,787.92
AGZCH,2000/03/23,54.76
ARCSO,2000/03/23,32.67
PMOSO,2000/03/23, 4.90
ARLSO,2000/03/23,1.23
CHTSO,2000/03/23,26.37
IRASO,2000/03/23,11.37
IRASO,2000/03/24,11.11
CHTSO,2000/03/24,26.23
ARLSO,2000/03/24,1.23
PMOSO,2000/03/24, 4.90
ARCSO,2000/03/24,30.44
AGZCH,2000/03/24,54.60
AOBSO,2000/03/24,780.44
PECSO,2000/03/24,432.5
LCDSO,2000/03/24,256.00
LCDSO,2000/03/25,255.40
PECSO,2000/03/25,428.24
AOBSO,2000/03/25,772.28
AGZCH,2000/03/25,54.39
ARCSO,2000/03/25,28.17
PMOSO,2000/03/25, 4.90
ARLSO,2000/03/25,1.23
CHTSO,2000/03/25,26.05
IRASO,2000/03/25,10.86
IRASO,2000/03/26,10.60
CHTSO,2000/03/26,25.91
ARLSO,2000/03/26,1.23
PMOSO,2000/03/26, 4.90
ARCSO,2000/03/26,26.96
AGZCH,2000/03/26,54.18
AOBSO,2000/03/26,764.8
PECSO,2000/03/26,423.75
LCDSO,2000/03/26,254.80
LCDSO,2000/03/27,254.20
PECSO,2000/03/27,419.81
AOBSO,2000/03/27,759.36
AGZCH,2000/03/27,53.98
ARCSO,2000/03/27,26.43
PMOSO,2000/03/27, 4.90
ARLSO,2000/03/27,1.23
CHTSO,2000/03/27,25.77
IRASO,2000/03/27,10.35
IRASO,2000/03/28,10.03
CHTSO,2000/03/28,25.60
ARLSO,2000/03/28,1.23
PMOSO,2000/03/28, 4.90
ARCSO,2000/03/28,26.11
AGZCH,2000/03/28,53.77
AOBSO,2000/03/28,754.9
PECSO,2000/03/28,415.64
LCDSO,2000/03/28,253.60
LCDSO,2000/03/29,253.00
PECSO,2000/03/29,410.73
AOBSO,2000/03/29,750.56
AGZCH,2000/03/29,53.61
ARCSO,2000/03/29,25.85
PMOSO,2000/03/29, 4.90
ARLSO,2000/03/29,1.23
CHTSO,2000/03/29,25.46
IRASO,2000/03/29, 9.73
IRASO,2000/03/30, 9.44
CHTSO,2000/03/30,25.28
ARLSO,2000/03/30,1.23
PMOSO,2000/03/30, 4.90
ARCSO,2000/03/30,25.85
AGZCH,2000/03/30,53.50
AOBSO,2000/03/30,745.6
PECSO,2000/03/30,406.36
LCDSO,2000/03/30,252.40
LCDSO,2000/03/31,251.80
PECSO,2000/03/31,401.79
AOBSO,2000/03/31,740.64
AGZCH,2000/03/31,53.25
ARCSO,2000/03/31,25.71
PMOSO,2000/03/31, 4.90
ARLSO,2000/03/31,1.23
CHTSO,2000/03/31,25.11
IRASO,2000/03/31, 9.10
IRASO,2000/04/01, 9.10
CHTSO,2000/04/01,25.00
ARLSO,2000/04/01,1.23
