Clave,Fecha, Almacenamiento(hmÂ³)
ARCSO,1982/08/22,369.82
PMOSO,1982/08/22,-
ARLSO,1982/08/22,78.78
CHTSO,1982/08/22,18.96
IRASO,1982/08/22,27.33
ARLSO,1982/08/23,80.78
PMOSO,1982/08/23,-
ARCSO,1982/08/23,370.13
AGZCH,1982/08/23,41.46
AOBSO,1982/08/23,1012.06
PECSO,1982/08/23,1295.63
LCDSO,1982/08/23,153.42
IRASO,1982/08/23,29.60
CHTSO,1982/08/23,19.26
LCDSO,1982/08/24,154.82
PECSO,1982/08/24,1297.46
AOBSO,1982/08/24,1012.06
AGZCH,1982/08/24,41.65
ARCSO,1982/08/24,371.05
PMOSO,1982/08/24,-
ARLSO,1982/08/24,81.87
CHTSO,1982/08/24,19.26
IRASO,1982/08/24,28.33
ARLSO,1982/08/25,82.23
PMOSO,1982/08/25,-
ARCSO,1982/08/25,370.13
AGZCH,1982/08/25,41.69
AOBSO,1982/08/25,1007.71
PECSO,1982/08/25,1296.85
LCDSO,1982/08/25,154.40
IRASO,1982/08/25,28.06
CHTSO,1982/08/25,21.88
LCDSO,1982/08/26,155.24
PECSO,1982/08/26,1294.41
AOBSO,1982/08/26,1003.36
AGZCH,1982/08/26,41.60
ARCSO,1982/08/26,369.21
PMOSO,1982/08/26,-
ARLSO,1982/08/26,83.14
CHTSO,1982/08/26,21.92
IRASO,1982/08/26,28.02
ARLSO,1982/08/27,82.78
PMOSO,1982/08/27,-
ARCSO,1982/08/27,367.98
AGZCH,1982/08/27,41.51
AOBSO,1982/08/27,1001.62
PECSO,1982/08/27,1293.19
LCDSO,1982/08/27,154.68
IRASO,1982/08/27,27.97
CHTSO,1982/08/27,21.92
LCDSO,1982/08/28,154.40
PECSO,1982/08/28,1291.36
AOBSO,1982/08/28,999.01
AGZCH,1982/08/28,41.51
ARCSO,1982/08/28,367.06
PMOSO,1982/08/28,-
ARLSO,1982/08/28,82.6
CHTSO,1982/08/28,21.88
IRASO,1982/08/28,27.93
ARLSO,1982/08/29,82.23
PMOSO,1982/08/29,-
ARCSO,1982/08/29,368.29
AGZCH,1982/08/29,41.46
AOBSO,1982/08/29,995.53
PECSO,1982/08/29,1290.75
LCDSO,1982/08/29,154.40
IRASO,1982/08/29,27.89
CHTSO,1982/08/29,21.88
LCDSO,1982/08/30,154.40
PECSO,1982/08/30,1298.68
AOBSO,1982/08/30,992.05
AGZCH,1982/08/30,41.83
ARCSO,1982/08/30,367.98
PMOSO,1982/08/30,-
ARLSO,1982/08/30,82.05
CHTSO,1982/08/30,21.84
IRASO,1982/08/30,27.89
ARLSO,1982/08/31,81.69
PMOSO,1982/08/31,-
ARCSO,1982/08/31,367.98
AGZCH,1982/08/31,42.20
AOBSO,1982/08/31,986.83
PECSO,1982/08/31,1301.12
LCDSO,1982/08/31,154.96
IRASO,1982/08/31,27.85
CHTSO,1982/08/31,21.80
LCDSO,1982/09/01,155.80
PECSO,1982/09/01,1301.73
AOBSO,1982/09/01,983.35
AGZCH,1982/09/01,42.29
ARCSO,1982/09/01,367.67
PMOSO,1982/09/01,-
ARLSO,1982/09/01,81.51
CHTSO,1982/09/01,21.72
IRASO,1982/09/01,27.81
ARLSO,1982/09/02,81.87
PMOSO,1982/09/02,-
ARCSO,1982/09/02,366.14
AGZCH,1982/09/02,42.34
AOBSO,1982/09/02,982.48
PECSO,1982/09/02,1302.34
LCDSO,1982/09/02,158.88
IRASO,1982/09/02,28.56
CHTSO,1982/09/02,21.64
LCDSO,1982/09/03,159.44
PECSO,1982/09/03,1300.51
AOBSO,1982/09/03,979.87
AGZCH,1982/09/03,42.34
ARCSO,1982/09/03,364.29
PMOSO,1982/09/03,-
ARLSO,1982/09/03,81.87
CHTSO,1982/09/03,21.52
IRASO,1982/09/03,28.38
ARLSO,1982/09/04,81.87
PMOSO,1982/09/04,-
ARCSO,1982/09/04,363.06
AGZCH,1982/09/04,42.34
AOBSO,1982/09/04,982.48
PECSO,1982/09/04,1293.8
LCDSO,1982/09/04,159.72
IRASO,1982/09/04,28.11
CHTSO,1982/09/04,21.36
LCDSO,1982/09/05,160.00
PECSO,1982/09/05,1293.8
AOBSO,1982/09/05,992.05
AGZCH,1982/09/05,42.29
ARCSO,1982/09/05,361.83
PMOSO,1982/09/05,-
ARLSO,1982/09/05,81.69
CHTSO,1982/09/05,21.20
IRASO,1982/09/05,27.97
ARLSO,1982/09/06,81.69
PMOSO,1982/09/06,-
ARCSO,1982/09/06,360.91
AGZCH,1982/09/06,42.34
AOBSO,1982/09/06,992.05
PECSO,1982/09/06,1291.97
LCDSO,1982/09/06,160.35
IRASO,1982/09/06,27.93
CHTSO,1982/09/06,21.08
LCDSO,1982/09/07,161.05
PECSO,1982/09/07,1287.09
AOBSO,1982/09/07,988.57
AGZCH,1982/09/07,42.53
ARCSO,1982/09/07,359.99
PMOSO,1982/09/07,-
ARLSO,1982/09/07,81.32
CHTSO,1982/09/07,21.04
IRASO,1982/09/07,27.89
ARLSO,1982/09/08,81.69
PMOSO,1982/09/08,-
ARCSO,1982/09/08,363.06
AGZCH,1982/09/08,42.57
AOBSO,1982/09/08,992.05
PECSO,1982/09/08,1282.21
LCDSO,1982/09/08,161.75
IRASO,1982/09/08,27.85
CHTSO,1982/09/08,20.94
LCDSO,1982/09/09,162.45
PECSO,1982/09/09,1279.16
AOBSO,1982/09/09,992.92
AGZCH,1982/09/09,44.06
ARCSO,1982/09/09,365.52
PMOSO,1982/09/09,-
ARLSO,1982/09/09,87.94
CHTSO,1982/09/09,20.88
IRASO,1982/09/09,27.85
ARLSO,1982/09/10,87.54
PMOSO,1982/09/10,-
ARCSO,1982/09/10,369.21
AGZCH,1982/09/10,48.24
AOBSO,1982/09/10,990.31
PECSO,1982/09/10,1275.5
LCDSO,1982/09/10,162.80
IRASO,1982/09/10,27.85
CHTSO,1982/09/10,20.82
LCDSO,1982/09/11,164.20
PECSO,1982/09/11,1272.45
AOBSO,1982/09/11,1001.62
AGZCH,1982/09/11,51.54
ARCSO,1982/09/11,374.74
PMOSO,1982/09/11,-
ARLSO,1982/09/11,87.15
CHTSO,1982/09/11,20.73
IRASO,1982/09/11,28.97
ARLSO,1982/09/12,89.72
PMOSO,1982/09/12,-
ARCSO,1982/09/12,388.56
AGZCH,1982/09/12,52.78
AOBSO,1982/09/12,1010.32
PECSO,1982/09/12,1291.36
LCDSO,1982/09/12,171.20
IRASO,1982/09/12,28.42
CHTSO,1982/09/12,20.73
LCDSO,1982/09/13,186.60
PECSO,1982/09/13,1309.05
AOBSO,1982/09/13,1015.54
AGZCH,1982/09/13,53.46
ARCSO,1982/09/13,396.55
PMOSO,1982/09/13,-
ARLSO,1982/09/13,93.29
CHTSO,1982/09/13,20.76
IRASO,1982/09/13,28.11
ARLSO,1982/09/14,94.08
PMOSO,1982/09/14,-
ARCSO,1982/09/14,397.47
AGZCH,1982/09/14,53.77
AOBSO,1982/09/14,1015.54
PECSO,1982/09/14,1320.03
LCDSO,1982/09/14,194.30
IRASO,1982/09/14,27.97
CHTSO,1982/09/14,20.76
LCDSO,1982/09/15,195.70
PECSO,1982/09/15,1316.98
AOBSO,1982/09/15,1016.41
AGZCH,1982/09/15,54.08
ARCSO,1982/09/15,396.86
PMOSO,1982/09/15,-
ARLSO,1982/09/15,94.08
CHTSO,1982/09/15,20.73
IRASO,1982/09/15,27.93
ARLSO,1982/09/16,94.08
PMOSO,1982/09/16,-
ARCSO,1982/09/16,396.24
AGZCH,1982/09/16,54.39
AOBSO,1982/09/16,1020.76
PECSO,1982/09/16,1312.1
LCDSO,1982/09/16,199.90
IRASO,1982/09/16,27.85
CHTSO,1982/09/16,20.70
LCDSO,1982/09/17,201.30
PECSO,1982/09/17,1308.44
AOBSO,1982/09/17,1021.63
AGZCH,1982/09/17,54.55
ARCSO,1982/09/17,395.01
PMOSO,1982/09/17,-
ARLSO,1982/09/17,93.88
CHTSO,1982/09/17,20.70
IRASO,1982/09/17,27.81
ARLSO,1982/09/18,93.68
PMOSO,1982/09/18,-
ARCSO,1982/09/18,393.48
AGZCH,1982/09/18,54.65
AOBSO,1982/09/18,1024.24
PECSO,1982/09/18,1302.95
LCDSO,1982/09/18,202.70
IRASO,1982/09/18,27.77
CHTSO,1982/09/18,20.61
LCDSO,1982/09/19,204.45
PECSO,1982/09/19,1295.63
AOBSO,1982/09/19,1025.98
AGZCH,1982/09/19,54.70
ARCSO,1982/09/19,391.94
PMOSO,1982/09/19,-
ARLSO,1982/09/19,93.48
CHTSO,1982/09/19,20.55
IRASO,1982/09/19,27.73
ARLSO,1982/09/20,93.09
PMOSO,1982/09/20,-
ARCSO,1982/09/20,391.02
AGZCH,1982/09/20,54.76
AOBSO,1982/09/20,1027.72
PECSO,1982/09/20,1290.75
LCDSO,1982/09/20,205.15
IRASO,1982/09/20,27.73
CHTSO,1982/09/20,20.46
LCDSO,1982/09/21,205.32
PECSO,1982/09/21,1285.26
AOBSO,1982/09/21,1030.33
AGZCH,1982/09/21,54.91
ARCSO,1982/09/21,389.79
PMOSO,1982/09/21,-
ARLSO,1982/09/21,92.69
CHTSO,1982/09/21,20.40
IRASO,1982/09/21,27.69
ARLSO,1982/09/22,92.3
PMOSO,1982/09/22,-
ARCSO,1982/09/22,388.56
AGZCH,1982/09/22,54.96
AOBSO,1982/09/22,1032.94
PECSO,1982/09/22,1280.99
LCDSO,1982/09/22,205.32
IRASO,1982/09/22,27.65
CHTSO,1982/09/22,20.28
LCDSO,1982/09/23,205.50
PECSO,1982/09/23,1276.72
AOBSO,1982/09/23,1033.81
AGZCH,1982/09/23,54.96
ARCSO,1982/09/23,387.95
PMOSO,1982/09/23,-
ARLSO,1982/09/23,92.1
CHTSO,1982/09/23,20.16
IRASO,1982/09/23,27.61
ARLSO,1982/09/24,91.9
PMOSO,1982/09/24,-
ARCSO,1982/09/24,387.33
AGZCH,1982/09/24,54.96
AOBSO,1982/09/24,1034.68
PECSO,1982/09/24,1270.01
LCDSO,1982/09/24,205.50
IRASO,1982/09/24,27.57
CHTSO,1982/09/24,20.07
LCDSO,1982/09/25,205.32
PECSO,1982/09/25,1263.3
AOBSO,1982/09/25,1036.42
AGZCH,1982/09/25,54.96
ARCSO,1982/09/25,386.72
PMOSO,1982/09/25,-
ARLSO,1982/09/25,91.5
CHTSO,1982/09/25,19.95
IRASO,1982/09/25,27.53
ARLSO,1982/09/26,91.3
PMOSO,1982/09/26,-
ARCSO,1982/09/26,386.41
AGZCH,1982/09/26,54.96
AOBSO,1982/09/26,1039.03
PECSO,1982/09/26,1256.59
LCDSO,1982/09/26,204.62
IRASO,1982/09/26,27.49
CHTSO,1982/09/26,19.83
LCDSO,1982/09/27,204.27
PECSO,1982/09/27,1252.93
AOBSO,1982/09/27,1041.64
AGZCH,1982/09/27,54.96
ARCSO,1982/09/27,386.1
PMOSO,1982/09/27,-
ARLSO,1982/09/27,90.91
CHTSO,1982/09/27,19.74
IRASO,1982/09/27,27.45
ARLSO,1982/09/28,90.51
PMOSO,1982/09/28,-
ARCSO,1982/09/28,385.8
AGZCH,1982/09/28,54.96
AOBSO,1982/09/28,1045.99
PECSO,1982/09/28,1245.0
LCDSO,1982/09/28,204.80
IRASO,1982/09/28,27.53
CHTSO,1982/09/28,19.62
LCDSO,1982/09/29,205.15
PECSO,1982/09/29,1242.38
AOBSO,1982/09/29,1050.34
AGZCH,1982/09/29,54.91
ARCSO,1982/09/29,391.33
PMOSO,1982/09/29,-
ARLSO,1982/09/29,90.12
CHTSO,1982/09/29,19.50
IRASO,1982/09/29,27.53
ARLSO,1982/09/30,89.92
PMOSO,1982/09/30,-
ARCSO,1982/09/30,393.17
AGZCH,1982/09/30,54.91
AOBSO,1982/09/30,1055.56
PECSO,1982/09/30,1240.28
LCDSO,1982/09/30,205.50
IRASO,1982/09/30,27.53
CHTSO,1982/09/30,19.38
LCDSO,1982/10/01,204.80
PECSO,1982/10/01,1236.6
AOBSO,1982/10/01,1059.04
AGZCH,1982/10/01,55.02
ARCSO,1982/10/01,412.84
PMOSO,1982/10/01,-
ARLSO,1982/10/01,89.52
CHTSO,1982/10/01,19.29
IRASO,1982/10/01,27.49
ARLSO,1982/10/02,89.13
PMOSO,1982/10/02,-
ARCSO,1982/10/02,424.13
AGZCH,1982/10/02,56.06
AOBSO,1982/10/02,1062.52
PECSO,1982/10/02,1233.45
LCDSO,1982/10/02,204.10
IRASO,1982/10/02,27.45
CHTSO,1982/10/02,19.23
LCDSO,1982/10/03,203.75
PECSO,1982/10/03,1229.78
AOBSO,1982/10/03,1065.13
AGZCH,1982/10/03,56.47
ARCSO,1982/10/03,428.87
PMOSO,1982/10/03,-
ARLSO,1982/10/03,88.93
CHTSO,1982/10/03,19.20
IRASO,1982/10/03,27.41
ARLSO,1982/10/04,88.73
PMOSO,1982/10/04,-
ARCSO,1982/10/04,431.42
AGZCH,1982/10/04,56.47
AOBSO,1982/10/04,1066.82
PECSO,1982/10/04,1236.6
LCDSO,1982/10/04,203.22
IRASO,1982/10/04,27.37
CHTSO,1982/10/04,19.20
LCDSO,1982/10/05,203.22
PECSO,1982/10/05,1238.7
AOBSO,1982/10/05,1070.92
AGZCH,1982/10/05,56.94
ARCSO,1982/10/05,433.24
PMOSO,1982/10/05,-
ARLSO,1982/10/05,88.33
CHTSO,1982/10/05,19.20
IRASO,1982/10/05,27.33
ARLSO,1982/10/06,87.94
PMOSO,1982/10/06,-
ARCSO,1982/10/06,434.34
AGZCH,1982/10/06,57.48
AOBSO,1982/10/06,1071.74
PECSO,1982/10/06,1238.7
LCDSO,1982/10/06,203.22
IRASO,1982/10/06,27.25
CHTSO,1982/10/06,19.17
LCDSO,1982/10/07,203.05
PECSO,1982/10/07,1238.18
AOBSO,1982/10/07,1072.56
AGZCH,1982/10/07,57.20
ARCSO,1982/10/07,435.43
PMOSO,1982/10/07,-
ARLSO,1982/10/07,87.54
CHTSO,1982/10/07,19.20
IRASO,1982/10/07,27.21
ARLSO,1982/10/08,87.34
PMOSO,1982/10/08,-
ARCSO,1982/10/08,436.52
AGZCH,1982/10/08,57.20
AOBSO,1982/10/08,1074.2
PECSO,1982/10/08,1236.08
LCDSO,1982/10/08,203.05
IRASO,1982/10/08,27.12
CHTSO,1982/10/08,19.20
LCDSO,1982/10/09,203.05
PECSO,1982/10/09,1232.93
AOBSO,1982/10/09,1075.84
AGZCH,1982/10/09,57.15
ARCSO,1982/10/09,436.89
PMOSO,1982/10/09,-
ARLSO,1982/10/09,87.34
CHTSO,1982/10/09,19.17
IRASO,1982/10/09,27.04
ARLSO,1982/10/10,87.15
PMOSO,1982/10/10,-
ARCSO,1982/10/10,435.07
AGZCH,1982/10/10,57.10
AOBSO,1982/10/10,1076.66
PECSO,1982/10/10,1229.25
LCDSO,1982/10/10,203.05
IRASO,1982/10/10,26.96
CHTSO,1982/10/10,19.17
LCDSO,1982/10/11,203.05
PECSO,1982/10/11,1222.43
AOBSO,1982/10/11,1079.94
AGZCH,1982/10/11,56.73
ARCSO,1982/10/11,434.34
PMOSO,1982/10/11,-
ARLSO,1982/10/11,86.78
CHTSO,1982/10/11,19.20
IRASO,1982/10/11,26.88
ARLSO,1982/10/12,86.6
PMOSO,1982/10/12,-
ARCSO,1982/10/12,432.88
AGZCH,1982/10/12,57.04
AOBSO,1982/10/12,1084.86
PECSO,1982/10/12,1217.18
LCDSO,1982/10/12,203.05
IRASO,1982/10/12,26.84
CHTSO,1982/10/12,19.17
LCDSO,1982/10/13,202.87
PECSO,1982/10/13,1212.98
AOBSO,1982/10/13,1088.96
AGZCH,1982/10/13,57.04
ARCSO,1982/10/13,431.79
PMOSO,1982/10/13,-
ARLSO,1982/10/13,86.42
CHTSO,1982/10/13,19.14
IRASO,1982/10/13,26.76
ARLSO,1982/10/14,86.24
PMOSO,1982/10/14,-
ARCSO,1982/10/14,431.06
AGZCH,1982/10/14,56.99
AOBSO,1982/10/14,1090.6
PECSO,1982/10/14,1209.3
LCDSO,1982/10/14,202.87
IRASO,1982/10/14,26.72
CHTSO,1982/10/14,19.11
LCDSO,1982/10/15,202.70
PECSO,1982/10/15,1204.58
AOBSO,1982/10/15,1095.52
AGZCH,1982/10/15,56.94
ARCSO,1982/10/15,429.97
PMOSO,1982/10/15,-
ARLSO,1982/10/15,85.87
CHTSO,1982/10/15,19.11
IRASO,1982/10/15,26.68
ARLSO,1982/10/16,85.51
PMOSO,1982/10/16,-
ARCSO,1982/10/16,428.87
AGZCH,1982/10/16,56.78
AOBSO,1982/10/16,1098.8
PECSO,1982/10/16,1199.85
LCDSO,1982/10/16,202.52
IRASO,1982/10/16,26.60
CHTSO,1982/10/16,19.11
LCDSO,1982/10/17,202.35
PECSO,1982/10/17,1195.13
AOBSO,1982/10/17,1102.9
AGZCH,1982/10/17,56.63
ARCSO,1982/10/17,428.14
PMOSO,1982/10/17,-
ARLSO,1982/10/17,85.14
CHTSO,1982/10/17,19.11
IRASO,1982/10/17,26.56
ARLSO,1982/10/18,84.96
PMOSO,1982/10/18,-
ARCSO,1982/10/18,427.05
AGZCH,1982/10/18,56.52
AOBSO,1982/10/18,1106.18
PECSO,1982/10/18,1190.93
LCDSO,1982/10/18,202.00
IRASO,1982/10/18,26.52
CHTSO,1982/10/18,19.14
LCDSO,1982/10/19,201.65
PECSO,1982/10/19,1185.15
AOBSO,1982/10/19,1110.28
AGZCH,1982/10/19,56.37
ARCSO,1982/10/19,426.69
PMOSO,1982/10/19,-
ARLSO,1982/10/19,84.78
CHTSO,1982/10/19,19.14
IRASO,1982/10/19,26.48
ARLSO,1982/10/20,84.42
PMOSO,1982/10/20,-
ARCSO,1982/10/20,426.32
AGZCH,1982/10/20,56.21
AOBSO,1982/10/20,1113.56
PECSO,1982/10/20,1179.9
LCDSO,1982/10/20,201.47
IRASO,1982/10/20,26.44
CHTSO,1982/10/20,19.14
LCDSO,1982/10/21,201.30
PECSO,1982/10/21,1176.23
AOBSO,1982/10/21,1116.84
AGZCH,1982/10/21,56.00
ARCSO,1982/10/21,425.96
PMOSO,1982/10/21,-
ARLSO,1982/10/21,84.05
CHTSO,1982/10/21,19.14
IRASO,1982/10/21,26.40
ARLSO,1982/10/22,83.87
PMOSO,1982/10/22,-
ARCSO,1982/10/22,424.13
AGZCH,1982/10/22,55.80
AOBSO,1982/10/22,1120.12
PECSO,1982/10/22,1172.55
LCDSO,1982/10/22,201.30
IRASO,1982/10/22,26.32
CHTSO,1982/10/22,19.11
LCDSO,1982/10/23,201.12
PECSO,1982/10/23,1169.4
AOBSO,1982/10/23,1121.76
AGZCH,1982/10/23,55.59
ARCSO,1982/10/23,422.68
PMOSO,1982/10/23,-
ARLSO,1982/10/23,83.69
CHTSO,1982/10/23,19.08
IRASO,1982/10/23,26.24
ARLSO,1982/10/24,83.51
PMOSO,1982/10/24,-
ARCSO,1982/10/24,421.22
AGZCH,1982/10/24,55.43
AOBSO,1982/10/24,1122.58
PECSO,1982/10/24,1166.78
LCDSO,1982/10/24,201.12
IRASO,1982/10/24,26.20
CHTSO,1982/10/24,19.05
LCDSO,1982/10/25,200.07
PECSO,1982/10/25,1165.73
AOBSO,1982/10/25,1123.4
AGZCH,1982/10/25,55.28
ARCSO,1982/10/25,420.49
PMOSO,1982/10/25,-
ARLSO,1982/10/25,83.32
CHTSO,1982/10/25,19.05
IRASO,1982/10/25,26.12
ARLSO,1982/10/26,83.14
PMOSO,1982/10/26,-
ARCSO,1982/10/26,419.76
AGZCH,1982/10/26,55.02
AOBSO,1982/10/26,1124.22
PECSO,1982/10/26,1162.05
LCDSO,1982/10/26,199.37
IRASO,1982/10/26,26.12
CHTSO,1982/10/26,19.02
LCDSO,1982/10/27,198.85
PECSO,1982/10/27,1157.85
AOBSO,1982/10/27,1125.04
AGZCH,1982/10/27,54.76
ARCSO,1982/10/27,419.03
PMOSO,1982/10/27,-
ARLSO,1982/10/27,82.96
CHTSO,1982/10/27,18.96
IRASO,1982/10/27,26.08
ARLSO,1982/10/28,82.78
PMOSO,1982/10/28,-
ARCSO,1982/10/28,418.3
AGZCH,1982/10/28,54.39
AOBSO,1982/10/28,1125.04
PECSO,1982/10/28,1155.75
LCDSO,1982/10/28,198.67
IRASO,1982/10/28,26.00
CHTSO,1982/10/28,18.93
LCDSO,1982/10/29,198.32
PECSO,1982/10/29,1153.13
AOBSO,1982/10/29,1125.04
AGZCH,1982/10/29,54.08
ARCSO,1982/10/29,417.58
PMOSO,1982/10/29,-
ARLSO,1982/10/29,82.6
CHTSO,1982/10/29,18.90
IRASO,1982/10/29,25.96
ARLSO,1982/10/30,82.42
PMOSO,1982/10/30,-
ARCSO,1982/10/30,416.85
AGZCH,1982/10/30,53.72
AOBSO,1982/10/30,1125.04
PECSO,1982/10/30,1149.98
LCDSO,1982/10/30,197.80
IRASO,1982/10/30,25.92
CHTSO,1982/10/30,18.90
LCDSO,1982/10/31,197.45
PECSO,1982/10/31,1147.35
AOBSO,1982/10/31,1125.04
AGZCH,1982/10/31,53.40
ARCSO,1982/10/31,416.12
PMOSO,1982/10/31,-
ARLSO,1982/10/31,82.23
CHTSO,1982/10/31,18.87
IRASO,1982/10/31,25.84
ARLSO,1982/11/01,82.05
PMOSO,1982/11/01,-
ARCSO,1982/11/01,416.12
AGZCH,1982/11/01,53.04
AOBSO,1982/11/01,1125.86
PECSO,1982/11/01,1146.83
LCDSO,1982/11/01,196.92
IRASO,1982/11/01,25.79
CHTSO,1982/11/01,18.87
LCDSO,1982/11/02,196.40
PECSO,1982/11/02,1142.1
AOBSO,1982/11/02,1128.32
AGZCH,1982/11/02,52.62
ARCSO,1982/11/02,416.12
PMOSO,1982/11/02,-
ARLSO,1982/11/02,81.87
CHTSO,1982/11/02,18.87
IRASO,1982/11/02,25.79
ARLSO,1982/11/03,81.69
PMOSO,1982/11/03,-
ARCSO,1982/11/03,413.57
AGZCH,1982/11/03,52.21
AOBSO,1982/11/03,1129.96
PECSO,1982/11/03,1138.35
LCDSO,1982/11/03,195.87
IRASO,1982/11/03,25.75
CHTSO,1982/11/03,18.90
LCDSO,1982/11/04,195.17
PECSO,1982/11/04,1132.85
AOBSO,1982/11/04,1133.24
AGZCH,1982/11/04,51.85
ARCSO,1982/11/04,412.11
PMOSO,1982/11/04,-
ARLSO,1982/11/04,81.51
CHTSO,1982/11/04,18.90
IRASO,1982/11/04,25.71
ARLSO,1982/11/05,81.32
PMOSO,1982/11/05,-
ARCSO,1982/11/05,410.29
AGZCH,1982/11/05,51.48
AOBSO,1982/11/05,1134.88
PECSO,1982/11/05,1126.8
LCDSO,1982/11/05,194.30
IRASO,1982/11/05,25.67
CHTSO,1982/11/05,18.90
LCDSO,1982/11/06,193.42
PECSO,1982/11/06,1122.95
AOBSO,1982/11/06,1135.7
AGZCH,1982/11/06,51.12
ARCSO,1982/11/06,408.83
PMOSO,1982/11/06,-
ARLSO,1982/11/06,81.14
CHTSO,1982/11/06,18.90
IRASO,1982/11/06,25.63
ARLSO,1982/11/07,80.96
PMOSO,1982/11/07,-
ARCSO,1982/11/07,407.37
AGZCH,1982/11/07,50.92
AOBSO,1982/11/07,1137.34
PECSO,1982/11/07,1117.45
LCDSO,1982/11/07,193.42
IRASO,1982/11/07,25.59
CHTSO,1982/11/07,18.93
LCDSO,1982/11/08,193.25
PECSO,1982/11/08,1110.3
AOBSO,1982/11/08,1138.16
AGZCH,1982/11/08,50.71
ARCSO,1982/11/08,405.19
PMOSO,1982/11/08,-
ARLSO,1982/11/08,80.78
CHTSO,1982/11/08,18.93
IRASO,1982/11/08,25.55
ARLSO,1982/11/09,80.6
PMOSO,1982/11/09,-
ARCSO,1982/11/09,403.0
AGZCH,1982/11/09,50.45
AOBSO,1982/11/09,1141.44
PECSO,1982/11/09,1106.45
LCDSO,1982/11/09,193.25
IRASO,1982/11/09,25.51
CHTSO,1982/11/09,18.96
LCDSO,1982/11/10,192.90
PECSO,1982/11/10,1100.95
AOBSO,1982/11/10,1144.72
AGZCH,1982/11/10,50.20
ARCSO,1982/11/10,401.46
PMOSO,1982/11/10,-
ARLSO,1982/11/10,80.23
CHTSO,1982/11/10,19.02
IRASO,1982/11/10,25.47
ARLSO,1982/11/11,80.05
PMOSO,1982/11/11,-
ARCSO,1982/11/11,399.62
AGZCH,1982/11/11,49.99
AOBSO,1982/11/11,1146.36
PECSO,1982/11/11,1094.9
LCDSO,1982/11/11,192.72
IRASO,1982/11/11,25.43
CHTSO,1982/11/11,19.05
LCDSO,1982/11/12,192.55
PECSO,1982/11/12,1088.85
AOBSO,1982/11/12,1147.18
AGZCH,1982/11/12,49.94
ARCSO,1982/11/12,397.78
PMOSO,1982/11/12,-
ARLSO,1982/11/12,79.87
CHTSO,1982/11/12,19.05
IRASO,1982/11/12,25.39
ARLSO,1982/11/13,79.69
PMOSO,1982/11/13,-
ARCSO,1982/11/13,395.93
AGZCH,1982/11/13,49.89
AOBSO,1982/11/13,1152.6
PECSO,1982/11/13,1082.8
LCDSO,1982/11/13,192.37
IRASO,1982/11/13,25.35
CHTSO,1982/11/13,19.08
LCDSO,1982/11/14,192.20
PECSO,1982/11/14,1076.75
AOBSO,1982/11/14,1155.36
AGZCH,1982/11/14,49.89
ARCSO,1982/11/14,394.4
PMOSO,1982/11/14,-
ARLSO,1982/11/14,79.5
CHTSO,1982/11/14,19.08
IRASO,1982/11/14,25.31
ARLSO,1982/11/15,79.32
PMOSO,1982/11/15,-
ARCSO,1982/11/15,391.02
AGZCH,1982/11/15,49.84
AOBSO,1982/11/15,1157.2
PECSO,1982/11/15,1070.15
LCDSO,1982/11/15,192.02
IRASO,1982/11/15,25.27
CHTSO,1982/11/15,19.11
LCDSO,1982/11/16,192.02
PECSO,1982/11/16,1064.1
AOBSO,1982/11/16,1159.96
AGZCH,1982/11/16,49.79
ARCSO,1982/11/16,388.25
PMOSO,1982/11/16,-
ARLSO,1982/11/16,79.14
CHTSO,1982/11/16,19.11
IRASO,1982/11/16,25.23
ARLSO,1982/11/17,78.96
PMOSO,1982/11/17,-
ARCSO,1982/11/17,385.18
AGZCH,1982/11/17,49.79
AOBSO,1982/11/17,1163.64
PECSO,1982/11/17,1058.05
LCDSO,1982/11/17,192.02
IRASO,1982/11/17,25.19
CHTSO,1982/11/17,19.14
LCDSO,1982/11/18,192.02
PECSO,1982/11/18,1052.0
AOBSO,1982/11/18,1164.56
AGZCH,1982/11/18,49.73
ARCSO,1982/11/18,383.34
PMOSO,1982/11/18,-
ARLSO,1982/11/18,78.78
CHTSO,1982/11/18,19.14
IRASO,1982/11/18,26.44
ARLSO,1982/11/19,78.78
PMOSO,1982/11/19,-
ARCSO,1982/11/19,382.72
AGZCH,1982/11/19,49.73
AOBSO,1982/11/19,1167.32
PECSO,1982/11/19,1045.95
LCDSO,1982/11/19,191.85
IRASO,1982/11/19,26.52
CHTSO,1982/11/19,19.17
LCDSO,1982/11/20,191.50
PECSO,1982/11/20,1039.9
AOBSO,1982/11/20,1169.16
AGZCH,1982/11/20,49.73
ARCSO,1982/11/20,382.11
PMOSO,1982/11/20,-
ARLSO,1982/11/20,78.59
CHTSO,1982/11/20,19.17
IRASO,1982/11/20,26.48
ARLSO,1982/11/21,78.59
PMOSO,1982/11/21,-
ARCSO,1982/11/21,381.5
AGZCH,1982/11/21,49.73
AOBSO,1982/11/21,1170.08
PECSO,1982/11/21,1034.4
LCDSO,1982/11/21,190.97
IRASO,1982/11/21,26.44
CHTSO,1982/11/21,19.20
LCDSO,1982/11/22,190.45
PECSO,1982/11/22,1031.65
AOBSO,1982/11/22,1171.0
AGZCH,1982/11/22,49.73
ARCSO,1982/11/22,379.04
PMOSO,1982/11/22,-
ARLSO,1982/11/22,78.41
CHTSO,1982/11/22,19.20
IRASO,1982/11/22,26.40
