Clave,Fecha, Almacenamiento(hmÂ³)
CHTSO,1952/12/02,18.09
CHTSO,1952/12/03,18.06
ARLSO,1952/12/03,164.92
AOBSO,1952/12/03,527.59
LCDSO,1952/12/03,249.80
LCDSO,1952/12/04,249.60
AOBSO,1952/12/04,525.03
ARLSO,1952/12/04,164.33
CHTSO,1952/12/04,18.06
CHTSO,1952/12/05,18.06
ARLSO,1952/12/05,163.45
AOBSO,1952/12/05,522.47
LCDSO,1952/12/05,249.60
LCDSO,1952/12/06,249.40
AOBSO,1952/12/06,520.42
ARLSO,1952/12/06,162.84
CHTSO,1952/12/06,18.06
CHTSO,1952/12/07,18.06
ARLSO,1952/12/07,162.23
AOBSO,1952/12/07,517.86
LCDSO,1952/12/07,249.40
LCDSO,1952/12/08,249.20
AOBSO,1952/12/08,515.3
ARLSO,1952/12/08,161.62
CHTSO,1952/12/08,18.06
CHTSO,1952/12/09,18.06
ARLSO,1952/12/09,160.7
AOBSO,1952/12/09,513.26
LCDSO,1952/12/09,249.20
LCDSO,1952/12/10,249.00
AOBSO,1952/12/10,511.21
ARLSO,1952/12/10,160.09
CHTSO,1952/12/10,18.06
CHTSO,1952/12/11,18.06
ARLSO,1952/12/11,159.48
AOBSO,1952/12/11,509.16
LCDSO,1952/12/11,249.00
LCDSO,1952/12/12,248.80
AOBSO,1952/12/12,507.11
ARLSO,1952/12/12,158.87
CHTSO,1952/12/12,18.06
CHTSO,1952/12/13,18.06
ARLSO,1952/12/13,158.26
AOBSO,1952/12/13,504.55
LCDSO,1952/12/13,248.80
LCDSO,1952/12/14,248.60
AOBSO,1952/12/14,502.5
ARLSO,1952/12/14,157.65
CHTSO,1952/12/14,18.06
CHTSO,1952/12/15,18.06
ARLSO,1952/12/15,157.06
AOBSO,1952/12/15,500.46
LCDSO,1952/12/15,248.60
LCDSO,1952/12/16,248.40
AOBSO,1952/12/16,497.9
ARLSO,1952/12/16,156.49
CHTSO,1952/12/16,18.03
CHTSO,1952/12/17,18.09
ARLSO,1952/12/17,155.92
AOBSO,1952/12/17,495.85
LCDSO,1952/12/17,248.40
LCDSO,1952/12/18,248.60
AOBSO,1952/12/18,495.85
ARLSO,1952/12/18,158.87
CHTSO,1952/12/18,18.09
CHTSO,1952/12/19,18.09
ARLSO,1952/12/19,159.48
AOBSO,1952/12/19,510.18
LCDSO,1952/12/19,249.00
LCDSO,1952/12/20,252.80
AOBSO,1952/12/20,510.18
ARLSO,1952/12/20,159.48
CHTSO,1952/12/20,18.09
CHTSO,1952/12/21,18.09
ARLSO,1952/12/21,159.48
AOBSO,1952/12/21,510.18
LCDSO,1952/12/21,256.00
LCDSO,1952/12/22,258.00
AOBSO,1952/12/22,512.23
ARLSO,1952/12/22,159.48
CHTSO,1952/12/22,18.06
CHTSO,1952/12/23,18.06
ARLSO,1952/12/23,159.48
AOBSO,1952/12/23,515.3
LCDSO,1952/12/23,259.60
LCDSO,1952/12/24,260.80
AOBSO,1952/12/24,517.86
ARLSO,1952/12/24,159.18
CHTSO,1952/12/24,18.06
CHTSO,1952/12/25,18.03
ARLSO,1952/12/25,159.18
AOBSO,1952/12/25,519.4
LCDSO,1952/12/25,261.80
LCDSO,1952/12/26,262.60
AOBSO,1952/12/26,520.94
ARLSO,1952/12/26,159.18
CHTSO,1952/12/26,18.03
CHTSO,1952/12/27,18.00
ARLSO,1952/12/27,158.87
AOBSO,1952/12/27,521.96
LCDSO,1952/12/27,264.40
LCDSO,1952/12/28,265.40
AOBSO,1952/12/28,523.5
ARLSO,1952/12/28,158.87
CHTSO,1952/12/28,18.00
CHTSO,1952/12/29,18.00
ARLSO,1952/12/29,158.87
AOBSO,1952/12/29,524.52
LCDSO,1952/12/29,266.40
LCDSO,1952/12/30,267.60
AOBSO,1952/12/30,525.03
ARLSO,1952/12/30,158.87
CHTSO,1952/12/30,18.00
CHTSO,1952/12/31,17.98
ARLSO,1952/12/31,158.57
AOBSO,1952/12/31,526.06
LCDSO,1952/12/31,269.00
LCDSO,1953/01/01,270.00
AOBSO,1953/01/01,526.57
ARLSO,1953/01/01,158.57
CHTSO,1953/01/01,17.98
CHTSO,1953/01/02,17.98
ARLSO,1953/01/02,158.57
AOBSO,1953/01/02,527.08
LCDSO,1953/01/02,270.20
LCDSO,1953/01/03,270.20
AOBSO,1953/01/03,527.08
ARLSO,1953/01/03,158.26
CHTSO,1953/01/03,18.00
CHTSO,1953/01/04,18.00
ARLSO,1953/01/04,158.26
AOBSO,1953/01/04,527.08
LCDSO,1953/01/04,270.20
LCDSO,1953/01/05,270.40
AOBSO,1953/01/05,527.08
ARLSO,1953/01/05,158.26
CHTSO,1953/01/05,18.00
CHTSO,1953/01/06,18.00
ARLSO,1953/01/06,157.96
AOBSO,1953/01/06,526.57
LCDSO,1953/01/06,270.40
LCDSO,1953/01/07,270.60
AOBSO,1953/01/07,525.54
ARLSO,1953/01/07,157.96
CHTSO,1953/01/07,18.00
CHTSO,1953/01/08,17.98
ARLSO,1953/01/08,157.65
AOBSO,1953/01/08,524.52
LCDSO,1953/01/08,270.80
LCDSO,1953/01/09,270.80
AOBSO,1953/01/09,523.5
ARLSO,1953/01/09,157.65
CHTSO,1953/01/09,17.96
CHTSO,1953/01/10,17.96
ARLSO,1953/01/10,157.65
AOBSO,1953/01/10,522.98
LCDSO,1953/01/10,271.00
LCDSO,1953/01/11,271.00
AOBSO,1953/01/11,521.96
ARLSO,1953/01/11,157.35
CHTSO,1953/01/11,17.96
CHTSO,1953/01/12,17.96
ARLSO,1953/01/12,157.35
AOBSO,1953/01/12,520.42
LCDSO,1953/01/12,271.20
LCDSO,1953/01/13,271.20
AOBSO,1953/01/13,519.91
ARLSO,1953/01/13,157.35
CHTSO,1953/01/13,17.96
CHTSO,1953/01/14,17.96
ARLSO,1953/01/14,157.06
AOBSO,1953/01/14,516.84
LCDSO,1953/01/14,271.40
LCDSO,1953/01/15,271.40
AOBSO,1953/01/15,513.77
ARLSO,1953/01/15,156.78
CHTSO,1953/01/15,17.96
CHTSO,1953/01/16,17.96
ARLSO,1953/01/16,156.49
AOBSO,1953/01/16,511.21
LCDSO,1953/01/16,271.60
LCDSO,1953/01/17,271.60
AOBSO,1953/01/17,508.65
ARLSO,1953/01/17,156.21
CHTSO,1953/01/17,17.96
CHTSO,1953/01/18,17.98
ARLSO,1953/01/18,155.92
AOBSO,1953/01/18,506.09
LCDSO,1953/01/18,271.80
LCDSO,1953/01/19,271.80
AOBSO,1953/01/19,503.53
ARLSO,1953/01/19,155.64
CHTSO,1953/01/19,17.98
CHTSO,1953/01/20,17.98
ARLSO,1953/01/20,155.35
AOBSO,1953/01/20,503.02
LCDSO,1953/01/20,271.80
LCDSO,1953/01/21,272.00
AOBSO,1953/01/21,497.9
ARLSO,1953/01/21,155.07
CHTSO,1953/01/21,17.98
CHTSO,1953/01/22,17.96
ARLSO,1953/01/22,154.78
AOBSO,1953/01/22,497.38
LCDSO,1953/01/22,272.00
LCDSO,1953/01/23,272.00
AOBSO,1953/01/23,491.75
ARLSO,1953/01/23,154.5
CHTSO,1953/01/23,17.96
CHTSO,1953/01/24,17.96
ARLSO,1953/01/24,154.21
AOBSO,1953/01/24,488.68
LCDSO,1953/01/24,272.00
LCDSO,1953/01/25,272.20
AOBSO,1953/01/25,485.61
ARLSO,1953/01/25,153.93
CHTSO,1953/01/25,17.96
CHTSO,1953/01/26,17.94
ARLSO,1953/01/26,153.64
AOBSO,1953/01/26,482.54
LCDSO,1953/01/26,272.20
LCDSO,1953/01/27,272.20
AOBSO,1953/01/27,479.46
ARLSO,1953/01/27,153.07
CHTSO,1953/01/27,17.92
CHTSO,1953/01/28,17.90
ARLSO,1953/01/28,152.79
AOBSO,1953/01/28,476.9
LCDSO,1953/01/28,272.20
LCDSO,1953/01/29,272.20
AOBSO,1953/01/29,473.83
ARLSO,1953/01/29,152.5
CHTSO,1953/01/29,17.88
CHTSO,1953/01/30,17.86
ARLSO,1953/01/30,152.22
AOBSO,1953/01/30,470.76
LCDSO,1953/01/30,272.40
LCDSO,1953/01/31,272.60
AOBSO,1953/01/31,467.69
ARLSO,1953/01/31,151.65
CHTSO,1953/01/31,17.84
CHTSO,1953/02/01,17.84
ARLSO,1953/02/01,151.08
AOBSO,1953/02/01,464.1
LCDSO,1953/02/01,272.60
LCDSO,1953/02/02,272.80
AOBSO,1953/02/02,460.52
ARLSO,1953/02/02,150.51
CHTSO,1953/02/02,17.84
CHTSO,1953/02/03,17.84
ARLSO,1953/02/03,149.65
AOBSO,1953/02/03,456.94
LCDSO,1953/02/03,273.00
LCDSO,1953/02/04,273.20
AOBSO,1953/02/04,453.86
ARLSO,1953/02/04,149.08
CHTSO,1953/02/04,17.84
CHTSO,1953/02/05,17.84
ARLSO,1953/02/05,148.23
AOBSO,1953/02/05,450.28
LCDSO,1953/02/05,273.40
LCDSO,1953/02/06,273.60
AOBSO,1953/02/06,447.21
ARLSO,1953/02/06,147.37
CHTSO,1953/02/06,17.82
CHTSO,1953/02/07,17.82
ARLSO,1953/02/07,146.52
AOBSO,1953/02/07,444.14
LCDSO,1953/02/07,273.80
LCDSO,1953/02/08,274.00
AOBSO,1953/02/08,440.55
ARLSO,1953/02/08,145.66
CHTSO,1953/02/08,17.82
CHTSO,1953/02/09,17.82
ARLSO,1953/02/09,144.79
AOBSO,1953/02/09,437.48
LCDSO,1953/02/09,274.00
LCDSO,1953/02/10,274.40
AOBSO,1953/02/10,434.92
ARLSO,1953/02/10,143.92
CHTSO,1953/02/10,17.82
CHTSO,1953/02/11,17.82
ARLSO,1953/02/11,143.05
AOBSO,1953/02/11,432.36
LCDSO,1953/02/11,274.80
LCDSO,1953/02/12,275.00
AOBSO,1953/02/12,429.8
ARLSO,1953/02/12,142.18
CHTSO,1953/02/12,17.80
CHTSO,1953/02/13,17.80
ARLSO,1953/02/13,141.31
AOBSO,1953/02/13,426.73
LCDSO,1953/02/13,275.40
LCDSO,1953/02/14,275.60
AOBSO,1953/02/14,423.14
ARLSO,1953/02/14,140.44
CHTSO,1953/02/14,17.78
CHTSO,1953/02/15,17.78
ARLSO,1953/02/15,139.6
AOBSO,1953/02/15,419.56
LCDSO,1953/02/15,275.80
LCDSO,1953/02/16,276.00
AOBSO,1953/02/16,416.57
ARLSO,1953/02/16,138.77
CHTSO,1953/02/16,17.76
CHTSO,1953/02/17,17.76
ARLSO,1953/02/17,137.95
AOBSO,1953/02/17,413.58
LCDSO,1953/02/17,276.20
LCDSO,1953/02/18,276.40
AOBSO,1953/02/18,410.58
ARLSO,1953/02/18,137.12
CHTSO,1953/02/18,17.76
CHTSO,1953/02/19,17.76
ARLSO,1953/02/19,136.57
AOBSO,1953/02/19,407.58
LCDSO,1953/02/19,276.60
LCDSO,1953/02/20,276.80
AOBSO,1953/02/20,404.16
ARLSO,1953/02/20,135.75
CHTSO,1953/02/20,17.76
CHTSO,1953/02/21,17.74
ARLSO,1953/02/21,135.2
AOBSO,1953/02/21,400.74
LCDSO,1953/02/21,276.80
LCDSO,1953/02/22,276.80
AOBSO,1953/02/22,396.46
ARLSO,1953/02/22,134.39
CHTSO,1953/02/22,17.74
CHTSO,1953/02/23,17.74
ARLSO,1953/02/23,133.63
AOBSO,1953/02/23,392.6
LCDSO,1953/02/23,277.00
LCDSO,1953/02/24,277.00
AOBSO,1953/02/24,389.61
ARLSO,1953/02/24,133.11
CHTSO,1953/02/24,17.76
CHTSO,1953/02/25,17.76
ARLSO,1953/02/25,132.35
AOBSO,1953/02/25,386.18
LCDSO,1953/02/25,277.20
LCDSO,1953/02/26,277.40
AOBSO,1953/02/26,382.76
ARLSO,1953/02/26,131.84
CHTSO,1953/02/26,17.76
CHTSO,1953/02/27,17.78
ARLSO,1953/02/27,131.07
AOBSO,1953/02/27,379.34
LCDSO,1953/02/27,277.60
LCDSO,1953/02/28,278.00
AOBSO,1953/02/28,376.34
ARLSO,1953/02/28,131.07
CHTSO,1953/02/28,17.80
CHTSO,1953/03/01,17.84
ARLSO,1953/03/01,131.58
AOBSO,1953/03/01,375.06
LCDSO,1953/03/01,278.80
LCDSO,1953/03/02,280.00
AOBSO,1953/03/02,379.34
ARLSO,1953/03/02,131.58
CHTSO,1953/03/02,17.84
CHTSO,1953/03/03,17.90
ARLSO,1953/03/03,132.09
AOBSO,1953/03/03,417.51
LCDSO,1953/03/03,352.24
LCDSO,1953/03/04,367.00
AOBSO,1953/03/04,440.55
ARLSO,1953/03/04,132.09
CHTSO,1953/03/04,17.92
CHTSO,1953/03/05,17.92
ARLSO,1953/03/05,132.09
AOBSO,1953/03/05,454.89
LCDSO,1953/03/05,377.00
LCDSO,1953/03/06,383.00
AOBSO,1953/03/06,464.62
ARLSO,1953/03/06,131.84
CHTSO,1953/03/06,17.92
CHTSO,1953/03/07,17.92
ARLSO,1953/03/07,131.84
AOBSO,1953/03/07,471.78
LCDSO,1953/03/07,392.50
LCDSO,1953/03/08,398.25
AOBSO,1953/03/08,476.39
ARLSO,1953/03/08,131.58
CHTSO,1953/03/08,17.94
CHTSO,1953/03/09,17.96
ARLSO,1953/03/09,131.58
AOBSO,1953/03/09,478.95
LCDSO,1953/03/09,402.00
LCDSO,1953/03/10,408.00
AOBSO,1953/03/10,480.49
ARLSO,1953/03/10,131.58
CHTSO,1953/03/10,17.96
CHTSO,1953/03/11,17.96
ARLSO,1953/03/11,131.33
AOBSO,1953/03/11,481.51
LCDSO,1953/03/11,412.75
LCDSO,1953/03/12,416.75
AOBSO,1953/03/12,482.02
ARLSO,1953/03/12,131.07
CHTSO,1953/03/12,17.96
CHTSO,1953/03/13,17.98
ARLSO,1953/03/13,130.81
AOBSO,1953/03/13,481.51
LCDSO,1953/03/13,417.50
LCDSO,1953/03/14,418.50
AOBSO,1953/03/14,481.0
ARLSO,1953/03/14,130.56
CHTSO,1953/03/14,17.98
CHTSO,1953/03/15,17.96
ARLSO,1953/03/15,130.05
AOBSO,1953/03/15,480.49
LCDSO,1953/03/15,419.25
LCDSO,1953/03/16,424.00
AOBSO,1953/03/16,479.46
ARLSO,1953/03/16,129.54
CHTSO,1953/03/16,17.96
CHTSO,1953/03/17,17.96
ARLSO,1953/03/17,129.08
AOBSO,1953/03/17,477.93
LCDSO,1953/03/17,425.50
LCDSO,1953/03/18,426.50
AOBSO,1953/03/18,476.39
ARLSO,1953/03/18,128.39
CHTSO,1953/03/18,17.96
CHTSO,1953/03/19,17.94
ARLSO,1953/03/19,127.7
AOBSO,1953/03/19,474.34
LCDSO,1953/03/19,427.25
LCDSO,1953/03/20,428.00
AOBSO,1953/03/20,471.78
ARLSO,1953/03/20,127.01
CHTSO,1953/03/20,17.92
CHTSO,1953/03/21,17.88
ARLSO,1953/03/21,126.32
AOBSO,1953/03/21,468.71
LCDSO,1953/03/21,430.00
LCDSO,1953/03/22,432.00
AOBSO,1953/03/22,466.15
ARLSO,1953/03/22,125.64
CHTSO,1953/03/22,17.84
CHTSO,1953/03/23,17.82
ARLSO,1953/03/23,124.95
AOBSO,1953/03/23,463.08
LCDSO,1953/03/23,433.00
LCDSO,1953/03/24,434.00
AOBSO,1953/03/24,460.01
ARLSO,1953/03/24,124.2
CHTSO,1953/03/24,17.80
CHTSO,1953/03/25,17.76
ARLSO,1953/03/25,123.45
AOBSO,1953/03/25,456.94
LCDSO,1953/03/25,434.50
LCDSO,1953/03/26,435.00
AOBSO,1953/03/26,453.35
ARLSO,1953/03/26,122.7
CHTSO,1953/03/26,17.72
CHTSO,1953/03/27,17.68
ARLSO,1953/03/27,121.7
AOBSO,1953/03/27,449.77
LCDSO,1953/03/27,435.25
LCDSO,1953/03/28,435.50
AOBSO,1953/03/28,446.18
ARLSO,1953/03/28,120.7
CHTSO,1953/03/28,17.64
CHTSO,1953/03/29,17.60
ARLSO,1953/03/29,119.49
AOBSO,1953/03/29,442.6
LCDSO,1953/03/29,436.00
LCDSO,1953/03/30,436.25
AOBSO,1953/03/30,439.02
ARLSO,1953/03/30,118.34
CHTSO,1953/03/30,17.54
CHTSO,1953/03/31,17.50
ARLSO,1953/03/31,117.19
AOBSO,1953/03/31,435.43
LCDSO,1953/03/31,436.50
LCDSO,1953/04/01,436.75
AOBSO,1953/04/01,431.34
ARLSO,1953/04/01,116.27
CHTSO,1953/04/01,17.48
CHTSO,1953/04/02,17.46
ARLSO,1953/04/02,115.35
AOBSO,1953/04/02,428.26
LCDSO,1953/04/02,436.75
LCDSO,1953/04/03,436.75
AOBSO,1953/04/03,425.19
ARLSO,1953/04/03,114.67
CHTSO,1953/04/03,17.48
CHTSO,1953/04/04,17.42
ARLSO,1953/04/04,114.0
AOBSO,1953/04/04,421.61
LCDSO,1953/04/04,436.75
LCDSO,1953/04/05,436.75
AOBSO,1953/04/05,418.02
ARLSO,1953/04/05,113.1
CHTSO,1953/04/05,17.40
CHTSO,1953/04/06,17.38
ARLSO,1953/04/06,112.42
AOBSO,1953/04/06,415.29
LCDSO,1953/04/06,436.75
LCDSO,1953/04/07,436.75
AOBSO,1953/04/07,412.72
ARLSO,1953/04/07,111.75
CHTSO,1953/04/07,17.34
CHTSO,1953/04/08,17.30
ARLSO,1953/04/08,110.85
AOBSO,1953/04/08,409.3
LCDSO,1953/04/08,436.50
LCDSO,1953/04/09,436.50
AOBSO,1953/04/09,406.3
ARLSO,1953/04/09,110.19
CHTSO,1953/04/09,17.24
CHTSO,1953/04/10,17.24
ARLSO,1953/04/10,109.53
AOBSO,1953/04/10,404.16
LCDSO,1953/04/10,436.50
LCDSO,1953/04/11,436.50
AOBSO,1953/04/11,401.59
ARLSO,1953/04/11,108.87
CHTSO,1953/04/11,17.24
CHTSO,1953/04/12,17.22
ARLSO,1953/04/12,108.21
AOBSO,1953/04/12,398.6
LCDSO,1953/04/12,436.25
LCDSO,1953/04/13,436.00
AOBSO,1953/04/13,395.6
ARLSO,1953/04/13,107.55
CHTSO,1953/04/13,17.22
CHTSO,1953/04/14,17.18
ARLSO,1953/04/14,106.92
AOBSO,1953/04/14,392.6
LCDSO,1953/04/14,435.75
LCDSO,1953/04/15,435.50
AOBSO,1953/04/15,390.04
ARLSO,1953/04/15,106.08
CHTSO,1953/04/15,17.14
CHTSO,1953/04/16,17.08
ARLSO,1953/04/16,105.45
AOBSO,1953/04/16,387.04
LCDSO,1953/04/16,435.25
LCDSO,1953/04/17,435.00
AOBSO,1953/04/17,383.62
ARLSO,1953/04/17,104.61
CHTSO,1953/04/17,17.02
CHTSO,1953/04/18,16.94
ARLSO,1953/04/18,103.98
AOBSO,1953/04/18,380.62
LCDSO,1953/04/18,434.75
LCDSO,1953/04/19,434.50
AOBSO,1953/04/19,377.62
ARLSO,1953/04/19,103.35
CHTSO,1953/04/19,16.86
CHTSO,1953/04/20,16.80
ARLSO,1953/04/20,102.49
AOBSO,1953/04/20,374.2
LCDSO,1953/04/20,434.25
LCDSO,1953/04/21,434.25
AOBSO,1953/04/21,370.35
ARLSO,1953/04/21,101.63
CHTSO,1953/04/21,16.72
CHTSO,1953/04/22,16.64
ARLSO,1953/04/22,100.77
AOBSO,1953/04/22,366.92
LCDSO,1953/04/22,434.25
LCDSO,1953/04/23,434.25
AOBSO,1953/04/23,363.5
ARLSO,1953/04/23,99.91
CHTSO,1953/04/23,16.58
CHTSO,1953/04/24,16.52
ARLSO,1953/04/24,99.05
AOBSO,1953/04/24,360.08
LCDSO,1953/04/24,434.25
LCDSO,1953/04/25,434.25
AOBSO,1953/04/25,357.08
ARLSO,1953/04/25,98.45
CHTSO,1953/04/25,16.46
CHTSO,1953/04/26,16.38
ARLSO,1953/04/26,98.05
AOBSO,1953/04/26,353.66
LCDSO,1953/04/26,434.25
LCDSO,1953/04/27,434.25
AOBSO,1953/04/27,350.23
ARLSO,1953/04/27,97.45
CHTSO,1953/04/27,16.32
CHTSO,1953/04/28,16.26
ARLSO,1953/04/28,97.05
AOBSO,1953/04/28,346.38
LCDSO,1953/04/28,434.25
LCDSO,1953/04/29,434.50
AOBSO,1953/04/29,343.38
ARLSO,1953/04/29,96.65
CHTSO,1953/04/29,16.18
CHTSO,1953/04/30,16.12
ARLSO,1953/04/30,96.25
AOBSO,1953/04/30,340.39
LCDSO,1953/04/30,434.25
LCDSO,1953/05/01,434.00
AOBSO,1953/05/01,337.82
ARLSO,1953/05/01,95.85
CHTSO,1953/05/01,16.04
CHTSO,1953/05/02,15.97
ARLSO,1953/05/02,95.45
AOBSO,1953/05/02,335.25
LCDSO,1953/05/02,433.75
LCDSO,1953/05/03,433.50
AOBSO,1953/05/03,332.26
ARLSO,1953/05/03,95.05
CHTSO,1953/05/03,15.91
CHTSO,1953/05/04,15.82
ARLSO,1953/05/04,94.85
AOBSO,1953/05/04,329.26
LCDSO,1953/05/04,433.50
LCDSO,1953/05/05,433.25
AOBSO,1953/05/05,326.69
ARLSO,1953/05/05,94.65
CHTSO,1953/05/05,15.73
CHTSO,1953/05/06,15.67
ARLSO,1953/05/06,94.25
AOBSO,1953/05/06,324.55
LCDSO,1953/05/06,433.25
LCDSO,1953/05/07,433.00
AOBSO,1953/05/07,321.98
ARLSO,1953/05/07,93.85
CHTSO,1953/05/07,15.58
CHTSO,1953/05/08,15.46
ARLSO,1953/05/08,93.45
AOBSO,1953/05/08,319.42
LCDSO,1953/05/08,433.00
LCDSO,1953/05/09,432.75
AOBSO,1953/05/09,316.85
ARLSO,1953/05/09,93.05
CHTSO,1953/05/09,15.37
CHTSO,1953/05/10,15.28
ARLSO,1953/05/10,92.85
AOBSO,1953/05/10,314.28
LCDSO,1953/05/10,432.50
LCDSO,1953/05/11,432.50
AOBSO,1953/05/11,312.14
ARLSO,1953/05/11,92.45
CHTSO,1953/05/11,15.19
CHTSO,1953/05/12,15.13
ARLSO,1953/05/12,92.25
AOBSO,1953/05/12,309.25
LCDSO,1953/05/12,432.50
LCDSO,1953/05/13,432.50
AOBSO,1953/05/13,306.62
ARLSO,1953/05/13,91.85
CHTSO,1953/05/13,15.04
CHTSO,1953/05/14,14.95
ARLSO,1953/05/14,91.65
AOBSO,1953/05/14,303.98
LCDSO,1953/05/14,432.25
LCDSO,1953/05/15,432.00
AOBSO,1953/05/15,300.98
ARLSO,1953/05/15,91.05
CHTSO,1953/05/15,14.86
CHTSO,1953/05/16,14.77
ARLSO,1953/05/16,90.46
AOBSO,1953/05/16,297.97
LCDSO,1953/05/16,432.00
LCDSO,1953/05/17,431.75
AOBSO,1953/05/17,295.34
ARLSO,1953/05/17,90.27
CHTSO,1953/05/17,14.71
CHTSO,1953/05/18,14.62
ARLSO,1953/05/18,89.88
AOBSO,1953/05/18,292.33
LCDSO,1953/05/18,431.50
LCDSO,1953/05/19,431.25
AOBSO,1953/05/19,289.7
ARLSO,1953/05/19,89.49
CHTSO,1953/05/19,14.56
CHTSO,1953/05/20,14.50
ARLSO,1953/05/20,89.29
AOBSO,1953/05/20,286.69
LCDSO,1953/05/20,431.00
LCDSO,1953/05/21,430.75
AOBSO,1953/05/21,283.68
ARLSO,1953/05/21,89.1
CHTSO,1953/05/21,14.44
CHTSO,1953/05/22,14.35
ARLSO,1953/05/22,88.9
AOBSO,1953/05/22,280.67
LCDSO,1953/05/22,430.25
LCDSO,1953/05/23,429.75
AOBSO,1953/05/23,279.17
ARLSO,1953/05/23,88.71
CHTSO,1953/05/23,14.29
CHTSO,1953/05/24,14.26
ARLSO,1953/05/24,88.32
AOBSO,1953/05/24,277.66
LCDSO,1953/05/24,429.25
LCDSO,1953/05/25,428.75
AOBSO,1953/05/25,276.16
ARLSO,1953/05/25,88.12
CHTSO,1953/05/25,14.20
CHTSO,1953/05/26,14.17
ARLSO,1953/05/26,87.93
AOBSO,1953/05/26,274.28
LCDSO,1953/05/26,428.25
LCDSO,1953/05/27,427.75
AOBSO,1953/05/27,271.65
ARLSO,1953/05/27,87.54
CHTSO,1953/05/27,14.14
CHTSO,1953/05/28,14.08
ARLSO,1953/05/28,87.15
AOBSO,1953/05/28,268.64
LCDSO,1953/05/28,427.25
LCDSO,1953/05/29,426.75
AOBSO,1953/05/29,265.63
ARLSO,1953/05/29,86.79
CHTSO,1953/05/29,14.05
CHTSO,1953/05/30,14.05
ARLSO,1953/05/30,86.43
AOBSO,1953/05/30,262.62
LCDSO,1953/05/30,426.25
LCDSO,1953/05/31,425.75
AOBSO,1953/05/31,259.62
ARLSO,1953/05/31,86.07
CHTSO,1953/05/31,14.02
CHTSO,1953/06/01,14.02
ARLSO,1953/06/01,85.71
AOBSO,1953/06/01,256.61
LCDSO,1953/06/01,425.25
LCDSO,1953/06/02,424.75
AOBSO,1953/06/02,253.22
ARLSO,1953/06/02,85.35
CHTSO,1953/06/02,14.02
CHTSO,1953/06/03,13.99
ARLSO,1953/06/03,84.99
AOBSO,1953/06/03,250.22
LCDSO,1953/06/03,424.25
LCDSO,1953/06/04,423.75
AOBSO,1953/06/04,246.83
ARLSO,1953/06/04,84.63
CHTSO,1953/06/04,13.93
CHTSO,1953/06/05,13.90
ARLSO,1953/06/05,84.45
AOBSO,1953/06/05,244.2
LCDSO,1953/06/05,423.25
LCDSO,1953/06/06,422.75
AOBSO,1953/06/06,240.44
ARLSO,1953/06/06,84.27
CHTSO,1953/06/06,13.84
CHTSO,1953/06/07,13.78
ARLSO,1953/06/07,83.91
AOBSO,1953/06/07,236.68
LCDSO,1953/06/07,422.50
LCDSO,1953/06/08,422.50
AOBSO,1953/06/08,232.92
ARLSO,1953/06/08,83.55
CHTSO,1953/06/08,13.72
CHTSO,1953/06/09,13.66
ARLSO,1953/06/09,83.19
AOBSO,1953/06/09,229.16
LCDSO,1953/06/09,422.25
LCDSO,1953/06/10,422.25
AOBSO,1953/06/10,225.78
ARLSO,1953/06/10,82.83
CHTSO,1953/06/10,13.60
CHTSO,1953/06/11,13.57
ARLSO,1953/06/11,82.65
AOBSO,1953/06/11,222.02
LCDSO,1953/06/11,422.00
LCDSO,1953/06/12,422.00
AOBSO,1953/06/12,218.26
ARLSO,1953/06/12,82.29
CHTSO,1953/06/12,13.54
CHTSO,1953/06/13,13.51
ARLSO,1953/06/13,81.93
AOBSO,1953/06/13,215.09
LCDSO,1953/06/13,421.75
LCDSO,1953/06/14,421.50
AOBSO,1953/06/14,212.05
ARLSO,1953/06/14,81.57
CHTSO,1953/06/14,13.48
CHTSO,1953/06/15,13.48
ARLSO,1953/06/15,81.21
AOBSO,1953/06/15,209.01
LCDSO,1953/06/15,421.25
LCDSO,1953/06/16,421.00
AOBSO,1953/06/16,205.97
ARLSO,1953/06/16,80.85
CHTSO,1953/06/16,13.45
CHTSO,1953/06/17,13.39
ARLSO,1953/06/17,80.49
AOBSO,1953/06/17,202.62
LCDSO,1953/06/17,420.75
LCDSO,1953/06/18,420.50
AOBSO,1953/06/18,198.98
ARLSO,1953/06/18,80.13
CHTSO,1953/06/18,13.33
CHTSO,1953/06/19,13.27
ARLSO,1953/06/19,79.76
AOBSO,1953/06/19,195.63
LCDSO,1953/06/19,420.25
LCDSO,1953/06/20,420.00
AOBSO,1953/06/20,191.98
ARLSO,1953/06/20,79.39
CHTSO,1953/06/20,13.24
CHTSO,1953/06/21,13.18
ARLSO,1953/06/21,78.84
AOBSO,1953/06/21,188.34
LCDSO,1953/06/21,419.75
LCDSO,1953/06/22,419.50
AOBSO,1953/06/22,184.69
ARLSO,1953/06/22,78.28
CHTSO,1953/06/22,13.15
CHTSO,1953/06/23,13.09
ARLSO,1953/06/23,77.73
AOBSO,1953/06/23,181.04
LCDSO,1953/06/23,419.25
LCDSO,1953/06/24,419.00
AOBSO,1953/06/24,177.09
ARLSO,1953/06/24,77.17
CHTSO,1953/06/24,13.03
CHTSO,1953/06/25,12.96
ARLSO,1953/06/25,76.99
AOBSO,1953/06/25,172.83
LCDSO,1953/06/25,418.75
LCDSO,1953/06/26,418.50
